,dart_AccruedExpensesGross,dart_AccumulatedDepreciationBuildingsGross,dart_AccumulatedDepreciationConstructionInProgressGross,dart_AccumulatedDepreciationCurrentBiologicalAssetsGross,dart_AccumulatedDepreciationFixturesAndFittingsGross,dart_AccumulatedDepreciationMachineryGross,dart_AccumulatedDepreciationNonCurrentBiologicalAssetsGross,dart_AccumulatedDepreciationOfficeEquipmentGross,dart_AccumulatedDepreciationOtherPropertyPlantAndEquipmentGross,dart_AccumulatedDepreciationStructureGross,dart_AccumulatedDepreciationTangibleExplorationAndEvaluationAssetsGross,dart_AccumulatedDepreciationVehiclesGross,dart_AccumulatedImpairmentLossBuildingsGross,dart_AccumulatedImpairmentLossConstructionInProgressGross,dart_AccumulatedImpairmentLossFinishedGoodsGross,dart_AccumulatedImpairmentLossFixturesAndFittingsGross,dart_AccumulatedImpairmentLossGoodsInTransitGross,dart_AccumulatedImpairmentLossMachineryGross,dart_AccumulatedImpairmentLossMerchandiseGross,dart_AccumulatedImpairmentLossNonCurrentBiologicalAssetsGross,dart_AccumulatedImpairmentLossOfficeEquipmentGross,dart_AccumulatedImpairmentLossOtherInventoriesGross,dart_AccumulatedImpairmentLossOtherPropertyPlantAndEquipmentGross,dart_AccumulatedImpairmentLossProductionSuppliesGross,dart_AccumulatedImpairmentLossRawMaterialsGross,dart_AccumulatedImpairmentLossStructureGross,dart_AccumulatedImpairmentLossSuppliesGross,dart_AccumulatedImpairmentLossVehiclesGross,dart_AccumulatedImpairmentLossWorkInProgressGross,dart_AllowanceForDoubtfulAcccountLongTermAccruedIncomeGross,dart_AllowanceForDoubtfulAcccountLongTermAdvancePaymentsGross,dart_AllowanceForDoubtfulAcccountLongTermDepositsProvidedGross,dart_AllowanceForDoubtfulAcccountLongTermOtherReceivablesGross,dart_AllowanceForDoubtfulAcccountLongTermTradeReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentLoansAndReceivablesGross,dart_AllowanceForDoubtfulAcccountNonCurrentReceivablesGross,dart_AllowanceForDoubtfulAcccountShortTermAccruedIncome,dart_AllowanceForDoubtfulAcccountShortTermAdvancePayments,dart_AllowanceForDoubtfulAcccountShortTermDepositsProvided,dart_AllowanceForDoubtfulAcccountShortTermLoansAndReceivables,dart_AllowanceForDoubtfulAcccountShortTermOtherReceivables,dart_AllowanceForDoubtfulAcccountShortTermTradeReceivable,dart_AvailableForSaleFinancialAssets,dart_BrandNamesGross,dart_BuildingsGross,dart_ComputerSoftwareGross,dart_ConstructionInProgressGross,dart_ContributedEquity,dart_CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_CurrentAvailableForSaleFinancialAssets,dart_CurrentBiologicalAssetsGross,dart_CurrentFairValueFinancialAsset,dart_CurrentFinancialAssetsHeldToMaturity,dart_ElementsOfOtherStockholdersEquity,dart_FairValueFinancialAsset,dart_FairValueOfPlanAssets,dart_FinancialAssetsHeldToMaturity,dart_FinancialInstruments,dart_FinishedGoodsGross,dart_FixturesAndFittingsGross,dart_GoodsInTransitGross,dart_GoodwillGross,dart_GovernmentGrantsBuildingsGross,dart_GovernmentGrantsComputerSoftwareGross,dart_GovernmentGrantsConstructionInProgressGross,dart_GovernmentGrantsCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross,dart_GovernmentGrantsCurrentBiologicalAssetsGross,dart_GovernmentGrantsFixturesAndFittingsGross,dart_GovernmentGrantsGoodwillGross,dart_GovernmentGrantsIntangibleAssetsUnderDevelopmentGross,dart_GovernmentGrantsIntangibleExplorationAndEvaluationAssetsGross,dart_GovernmentGrantsLandGross,dart_GovernmentGrantsLicencesAndFranchisesGross,dart_GovernmentGrantsMachineryGross,dart_GovernmentGrantsMastheadsAndPublishingTitlesGross,dart_GovernmentGrantsOfficeEquipmentGross,dart_GovernmentGrantsOtherIntangibleAssetsGross,dart_GovernmentGrantsOtherPropertyPlantAndEquipmentGross,dart_GovernmentGrantsRecipesFormulaeModelsDesignsAndPrototypesGross,dart_GovernmentGrantsStructureGross,dart_GovernmentGrantsTangibleExplorationAndEvaluationAssetsGross,dart_GovernmentGrantsVehiclesGross,dart_IntangibleAssetsUnderDevelopmentGross,dart_IntangibleExplorationAndEvaluationAssetsGross,dart_IssuedCapitalOfCommonStock,dart_IssuedCapitalOfPreferredStock,dart_LandGross,dart_LegalReserve,dart_LicencesAndFranchisesGross,dart_LoansAndReceivablesGross,dart_LongTermAccruedExpensesGross,dart_LongTermAccruedIncomeGross,dart_LongTermAdvancePaymentsGross,dart_LongTermAdvancesCustomers,dart_LongTermBorrowingsGross,dart_LongTermDepositsProvidedGross,dart_LongTermFinancialInstruments,dart_LongTermGuaranteeDepositRentGross,dart_LongTermLoansAndReceivablesGross,dart_LongTermOtherPayablesGross,dart_LongTermOtherReceivablesGross,dart_LongTermPrepaidExpenses,dart_LongTermTradeAndOtherNonCurrentPayables,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,dart_LongTermTradeReceivablesGross,dart_LongTermWithholdingsBanks,dart_MachineryGross,dart_MerchandiseGross,dart_NonCurrentAvailableForSaleFinancialAssets,dart_NonCurrentBiologicalAssetsGross,dart_NonCurrentFairValueFinancialAsset,dart_NonCurrentFinancialAssetsHeldToMaturity,dart_NonCurrentReceivablesGross,dart_OfficeEquipmentGross,dart_OtherCapitalSurplus,dart_OtherComprehensiveIncomeLossAccumulatedAmount,dart_OtherIntangibleAssetsGross,dart_OtherInventoriesGross,dart_OtherPropertyPlantAndEquipmentGross,dart_PaymentsOfIncomeTaxesPayable,dart_PostemploymentBenefitObligations,dart_PresentValueDiscountsLongTermAccruedExpensesGross,dart_PresentValueDiscountsLongTermBorrowingsGross,dart_PresentValueDiscountsLongTermGuaranteeDepositRentGross,dart_PresentValueDiscountsLongTermOtherPayablesGross,dart_PresentValueDiscountsLongTermOtherReceivablesGross,dart_PresentValueDiscountsLongTermTradeReceivablesGross,dart_PresentValueDiscountsNonCurrentLoansAndReceivablesGross,dart_PresentValueDiscountsShortTermLoansAndReceivables,dart_PresentValueDiscountsShortTermOtherPayables,dart_PresentValueDiscountsShortTermOtherReceivables,dart_PresentValueDiscountsShortTermTradeReceivable,dart_PresentValueOfDefinedBenefitObligation,dart_ProductionSuppliesGross,dart_RawMaterialsGross,dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition,dart_ShortTermAccruedExpenses,dart_ShortTermAccruedIncome,dart_ShortTermAdvancePayments,dart_ShortTermAdvancesCustomers,dart_ShortTermBorrowings,dart_ShortTermDepositsProvided,dart_ShortTermFinancialInstrumentsGross,dart_ShortTermGuaranteeDepositRent,dart_ShortTermLoansAndReceivables,dart_ShortTermOtherPayables,dart_ShortTermOtherReceivables,dart_ShortTermPrepaidExpenses,dart_ShortTermTradePayables,dart_ShortTermTradeReceivable,dart_ShortTermWithholdings,dart_StructureGross,dart_SuppliesGross,dart_TangibleExplorationAndEvaluationAssetsGross,dart_TradePayablesGross,dart_VehiclesGross,dart_VoluntaryReserves,dart_WorkInProgressGross,entity_AssetsAbstract,entity_CashAndCashEquivalents,entity_ContributedEquity,entity_CurrentAssets,entity_CurrentBiologicalAssetsGross,entity_CurrentFairValueFinancialAsset,entity_CurrentLiabilities,entity_CurrentPortionOfLongtermBorrowings,entity_CurrentProvisions,entity_CurrentTaxAssets,entity_DeferredTaxAssets,entity_DeferredTaxLiabilities,entity_ElementsOfOtherStockholdersEquity,entity_Equity,entity_EquityAbstract,entity_EquityAttributableToOwnersOfParent,entity_GoodwillGross,entity_IntangibleAssetsOtherThanGoodwill,entity_Inventories,entity_InvestmentAccountedForUsingEquityMethod,entity_InvestmentProperty,entity_LiabilitiesAbstract,entity_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,entity_LongTermBorrowingsGross,entity_LongTermTradeAndOtherNonCurrentPayables,entity_LongTermTradeAndOtherNonCurrentReceivablesGross,entity_NonCurrentBiologicalAssetsGross,entity_NoncontrollingInterests,entity_NoncurrentAssets,entity_NoncurrentLiabilities,entity_NoncurrentProvisions,entity_OtherCapitalSurplus,entity_OtherComprehensiveIncomeLossAccumulatedAmount,entity_OtherCurrentFinancialAssets,entity_OtherCurrentFinancialLiabilities,entity_OtherCurrentNonfinancialAssets,entity_OtherCurrentNonfinancialLiabilities,entity_OtherEquityInterest,entity_OtherFinancialAssets,entity_OtherLongtermProvisions,entity_OtherNoncurrentFinancialAssets,entity_OtherNoncurrentFinancialLiabilities,entity_OtherNoncurrentNonfinancialAssets,entity_OtherNoncurrentNonfinancialLiabilities,entity_PaymentsOfIncomeTaxesPayable,entity_PostemploymentBenefitObligations,entity_PropertyPlantAndEquipment,entity_Provisions,entity_RetainedEarnings,entity_ShortTermBorrowings,entity_StatementOfFinancialPositionAbstract,entity_TradeAndOtherCurrentPayables,entity_TradeAndOtherCurrentReceivables,entity_TradeAndOtherPayables,ifrs_Assets,ifrs_AssetsAbstract,ifrs_BalancesWithBanks,ifrs_Borrowings,ifrs_Cash,ifrs_CashAndCashEquivalents,ifrs_CashEquivalents,ifrs_CashOnHand,ifrs_CurrentAssets,ifrs_CurrentLiabilities,ifrs_CurrentPortionOfLongtermBorrowings,ifrs_CurrentProvisions,ifrs_CurrentProvisionsForEmployeeBenefits,ifrs_CurrentTaxAssets,ifrs_CurrentTaxLiabilities,ifrs_DeferredTaxAssets,ifrs_DeferredTaxLiabilities,ifrs_Equity,ifrs_EquityAbstract,ifrs_EquityAndLiabilities,ifrs_EquityAttributableToOwnersOfParent,ifrs_IntangibleAssetsOtherThanGoodwill,ifrs_Inventories,ifrs_InvestmentAccountedForUsingEquityMethod,ifrs_InvestmentProperty,ifrs_IssuedCapital,ifrs_Liabilities,ifrs_LiabilitiesAbstract,ifrs_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,ifrs_LongtermLegalProceedingsProvision,ifrs_LongtermMiscellaneousOtherProvisions,ifrs_LongtermOnerousContractsProvision,ifrs_LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_LongtermRestructuringProvision,ifrs_LongtermWarrantyProvision,ifrs_NoncontrollingInterests,ifrs_NoncurrentAssets,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForDistributionToOwners,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,ifrs_NoncurrentLiabilities,ifrs_NoncurrentPayables,ifrs_NoncurrentProvisions,ifrs_NoncurrentProvisionsForEmployeeBenefits,ifrs_OtherCashAndCashEquivalents,ifrs_OtherCurrentFinancialAssets,ifrs_OtherCurrentFinancialLiabilities,ifrs_OtherCurrentNonfinancialAssets,ifrs_OtherCurrentNonfinancialLiabilities,ifrs_OtherDemandDeposits,ifrs_OtherEquityInterest,ifrs_OtherFinancialAssets,ifrs_OtherFinancialLiabilities,ifrs_OtherLongtermProvisions,ifrs_OtherNoncurrentFinancialAssets,ifrs_OtherNoncurrentFinancialLiabilities,ifrs_OtherNoncurrentNonfinancialAssets,ifrs_OtherNoncurrentNonfinancialLiabilities,ifrs_OtherNonfinancialAssets,ifrs_OtherNonfinancialLiabilities,ifrs_OtherShorttermProvisions,ifrs_PropertyPlantAndEquipment,ifrs_Provisions,ifrs_ProvisionsForEmployeeBenefits,ifrs_RetainedEarnings,ifrs_SharePremium,ifrs_ShorttermLegalProceedingsProvision,ifrs_ShorttermMiscellaneousOtherProvisions,ifrs_ShorttermOnerousContractsProvision,ifrs_ShorttermProvisionForDecommissioningRestorationAndRehabilitationCosts,ifrs_ShorttermRestructuringProvision,ifrs_ShorttermWarrantyProvision,ifrs_TradeAndOtherCurrentPayables,ifrs_TradeAndOtherCurrentReceivables,ifrs_TradeAndOtherPayables,ifrs_TradeAndOtherReceivables,ifrs_TreasuryShares
[032820],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,427,227,000",,,,,,"8,231,048,978",,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000,000",,,,,,,,"366,134,950","684,000,000",,,,,,,,,,,,"9,678,517,050",,,,,"4,575,649,776",,,,,,,,,,,,,,,,,,,,"24,997,282,061",,,,,,,,,,,,,,,,,,,,,,,,"848,631,190",,,,,,,,"20,408,882,125",,,,,,,,,,,,,,"226,464,144","1,371,209,099",,,,,,,,,,,,,,,,,,,,,,,,,"75,111,002,790",,,,,"2,214,515,763",,,"21,191,224,704","29,534,693,362","2,100,874,581",,,"16,503,320",,,"2,720,606,640","24,392,660,963",,"75,111,002,790","24,392,660,963","6,203,455,143","4,608,309,578",,"35,084,296,034","38,427,227,000","50,718,341,827",,,,,,,,,0,"53,919,778,086",,,,"21,183,648,465",,,,,"5,974,775,213","105,669,332","1,090,219,827",,,"-1,447,468,072",,,,"1,831,376,634","2,150,048,000",,,,,,"9,890,186,131",,,"-42,674,497,140",,,,,,,,"1,482,236,198","7,286,901,003",,,
[004720],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"231,388,950",,,,,,,,,"1,110,675,000",,,,,,,,,,,,,,,,,"4,816,644,038",,,,,,,,,,,,,,,,,,,,"47,000,000",,,,,,,,,,,,,,,,,,,,,"670,856,117",,,"1,245,040,572",,,,,,,,"3,771,673,517",,,,,,,,,,,,,,"753,257,728",,,,,,,,,,,,,,,,,,,,,,"31,047,529,421",,,,"61,588,263,177",,,,,"6,684,999,694",,,"52,022,705,513","24,864,985,649",,,,"10,576,000","433,030,802",,"627,715,119",,,"61,588,263,177",,"839,647,180","12,012,343,547","46,477,805",,,"30,540,733,756",,,,,,,,,"-54,953,848","9,565,557,664",,,,"5,675,748,107",,,,,"1,631,205,524","441,199,075",,,,,,,,,,,,,,,"6,715,872,951",,,,,,,,,,,"4,712,096,013","14,482,724,631",,,
[118000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,214,573,500",,,,,,,,,,,,,,"1,806,023,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"532,009,686",,,,,,,,,,,,,,,,,,,,"926,145,469",,,,,,,,,,,,,,,,,,,,,"824,037,210",,,"762,114,147",,,,,,,,"-579,280,199",,,,,,,,,,,,,,"6,289,386,822",,,,,,,,,,,,,,,,,,,,,,,,,,"31,277,250,160",,,,,"878,155,938",,,"18,560,811,926","11,003,365,212",,,,"3,204,670",,,,"16,949,256,409",,"31,277,250,160",,"1,901,831,569","1,559,197,416",,,,"14,327,993,751",,,,,,,,,,"12,716,438,234",,,,"3,324,628,539",,,,,,"1,446,022,891",,,,,,,,,"2,792,618,853",,,,,,"1,086,548,880",,,"-12,480,211,073",,,,,,,,"583,748,927","2,320,956,328",,,
[046970],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,875,839,000",,,,,,"24,604,248,741",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,303,250,000",,,,,,,,"263,759,895","3,727,018,000",,,,,,,,,,,,,,,,,"1,547,959,360",,,,,,,,,,,,,,,,,,,,"11,988,000,000",,,,,,,,,,,,,,,,,,,,,"12,536,644,395",,,,,,,,,,,,,,,,,,,,,,,,,,"3,438,548,986",,,,,,,,,,,,,,,,,,,,,,,,,"67,990,378,980",,,,,"4,688,367,792",,,"37,673,753,776","29,039,212,121","11,793,728,566",,,"86,749,983",,,,"32,306,553,879",,"67,990,378,980","31,617,856,010","7,006,487,305","9,760,871,138","541,048,239",,,"35,683,825,101",,,,,,,,,"688,697,869","30,316,625,204",,,,"6,644,612,980",,,,,"991,850,839",,,"1,632,670,248",,,,,,"6,064,583,381",,,"91,094,739",,,,"12,977,488,279",,,"14,914,724",,,,,,,,"3,624,813,307","9,609,269,629",,,
[215360],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,566,081,500",,,,,,"-54,536,118",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,723,194,851",,,,,,,,,,,,,,,,,,,,,,,,,,"3,406,489,408",,,,,,,,,,,,,,,,,,,,"51,281,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,912,793,890",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"184,229,753,365",,,,,"7,848,141,484",,,"120,677,630,110","107,289,548,119","4,359,308,664","422,059,904",,,"1,420,871,442","1,074,795,678",,"62,810,520,987",,"184,229,753,365",,"7,174,636,170","59,812,294,788",,,"4,566,081,500","121,419,232,378",,,,,,,,,"21,306,147","63,552,123,255",,,,"14,129,684,259",,,,,"1,042,560,334",,"1,270,029,830",,,,,,,"942,000,013",,,,,,,"54,360,691,394",,,"18,364,875,568",,,,,,,,"49,805,808,109","50,704,603,674",,,"54,536,118"
[072470],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,443,670,500",,,,,,"-22,102,204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,736,070,359",,,,,,,,"35,000,000",,,,,,,,,,,,,,,,,,"4,655,933,932",,,,,,,,,,,,,,,,,,,,"56,745,542,203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,660,689,967",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"305,227,921,256",,,,,"13,557,928,615",,,"159,305,183,191","123,014,200,894","9,375,249,176","443,722,776",,,"3,075,314,182",0,"2,770,660,927","164,016,055,144",,"305,227,921,256",,"66,661,096,664","72,897,697,114",,"9,424,045,443","9,443,670,500","141,211,866,112",,,,,,,,,"39,918,966,072","145,922,738,065",,,,"18,197,665,218",,,,,"8,042,560,334",,"1,925,252,323",,,,,,,"4,211,774,966",,"243,616,046",,,,,"65,382,204,946",,,"29,138,680,627",,,,,,,,"53,374,372,557","62,881,744,805",,,
[073560],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,618,821,500",,,"43,284,696,883",,,"-12,222,972,146",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,733,724,011",,,,,,,,,,,,,,,"8,457,542,960",,,,,,,,,,,"4,183,022,523",,,,,,,,,,,,,,,,,,,,"43,338,437,913",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,956,584,584",,,,,,,,,,,,,,"1,599,149,673",,,,,,,,,,,,,,,,,,,,,,,,,,"265,474,432,707",,,,,"23,700,877,460",,,"95,424,394,626","75,888,311,013","9,827,779,000",,,"1,932,952,315","3,625,612,498","524,178,801","9,691,943,090","140,318,123,887",,"265,474,432,707","135,839,738,799","148,916,882","6,334,779,372","12,791,328,681",,"34,618,821,500","125,156,308,820",,,,,,,,,"4,478,385,088","170,050,038,081",,,,"49,267,997,807",,,,,"1,445,904,752",,"4,443,688,190","2,302,240,651",,,,,,"4,023,001,848","1,271,000,000",,"4,388,308,183",,,,"142,505,919,236",,,"76,487,304,861",,,,,,,,"16,794,240,951","14,281,495,654",,,
[153490],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81,488,820,021",,,,,,"3,958,134,015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,900,000,000",,,,,,,,,"1,966,597,285",,,,,,,,,,,,,,,,,"1,163,155,996",,,,,,,,,,,,,,,,,,,,"37,884,795,330",,,,,,,,,,,,,,,,,,,,,"683,345,961",,,,,,,,,,,,,,,,,,,,,,,,,"1,640,531,672",,,,,,,,,,,,,,,,,,,,,,,,,,"182,649,938,905",,,,,"11,560,375,814",,,"119,125,254,553","90,695,702,249","1,250,000,000",,,"15,283,430",,"6,174,314,032",,"86,891,080,660",,"182,649,938,905","86,891,080,660","2,038,628,166","24,243,621,296",,,"24,950,000,000","95,758,858,245",,,,,,,,,,"63,524,684,352",,,,"5,063,155,996",,,,,"3,454,671,987",,,"1,206,462,036",,,,,,"14,883,519,223",,,,,,,"12,684,622,315",,,"1,444,126,624","56,538,820,021",,,,,,,"46,620,277,319","76,228,106,675",,,
[082850],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89,395,129,848",,"1,092,162",,,,"18,323,163,836",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,759,310,500",,,,,,,,,,"65,932,840,051",,"3,428,097,285",,"3,530,000,000",,,,,,,,,,"11,551,933,328",,,,,,,,,,,,"5,599,392,519",,,,,,,,,,,,,,,,"8,617,885,751","154,691,905",,,"111,177,969,917",,"22,048,393,634",,"196,358,946","26,417,210,046","8,247,431,391",,"267,486,045,438","294,729,526,508",,,,,,,,,,,,"6,525,792,619",,,"9,635,065,156",,,,,,,,,,,,,,,,,,,,,,"1,640,531,672","6,895,441,044",,,,,,,,,,,,,,,,,,,,,,,,,"762,070,618,902",,,,,"39,545,938,894",,,"470,897,491,032","440,111,267,040","13,484,166,666",0,,,"92,106,163","15,063,142,669",,"239,649,515,553",,"762,070,618,902","113,344,839,464","13,755,601,712","90,489,490,856",,,"20,759,310,500","522,421,103,349",,,,,,,,,"126,304,676,089","291,173,127,870",,,,"82,309,836,309",,,,,"22,245,844,742",,"8,958,774,117","3,200,817,903",,,,,,"18,510,030,613","2,762,760,904","5,050,378,833","1,119,401,791",,,,"232,657,628,111",,,"5,626,545,780","68,635,819,348",,,,,,,"302,521,141,235","303,131,649,804",,,
[037400],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,461,673,000",,,,,,"59,747,322,654",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,461,673,000",,,,,,,,,,"68,932,840,051",,,,,,,,,,,,,,,,,,,,"5,504,258,789",,,,,"92,106,163","6,001,170,797",,,,,,,,,,,,,,,,,,,,"120,477,969,917",,,,,,,,,,,,,,,,,,,,,"6,534,821,992",,,0,,,,,,,,,,,,,,,,,,,,,,"15,330,000",,,,,,,,,,,,,,,,,,,,,,,,,,"809,690,510,473",,,,,"41,218,164,644",,,"483,713,398,812","453,936,403,504","13,484,166,666",,,"1,132,451,404",,0,"1,977,599,349","268,074,893,033",,"809,690,510,473","71,386,448,915","14,715,004,719","95,662,968,775","5,246,093,128",,"12,461,673,000","541,615,617,440",,,,,,,,,"196,688,444,118","325,977,111,661",,,,"87,679,213,936",,,,,"735,000","9,635,065,156","8,510,994,987","3,598,773,707",,"54,243,063,865",,,,"3,431,597,285","6,895,441,044","10,222,410,505","3,872,162,695",,,,"283,390,724,486",,,"-822,546,739",,,,,,,,"271,098,902,594","299,849,411,011",,,
[006980],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,270,000","-119,749,324",,,,,,,,"179,908,736",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91,000,000",,"122,600,000",,,,,,"3,706,446,298",,,,,,"1,846,522,000",,,"2,256,374,150","79,393,283",,,,,,,"495,141,294","4,845,176,450",,,,,,,,,,,,,,,,,,,,"32,829,501,091",,"7,827,640,000",,,,,,"11,450,521,156","40,700,443,254",,,,,,,,,,,,,,,"764,912,317",,,,,,,,"-5,402,951,616",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,131,776,840","8,211,074,700",,"254,003,040,582",,,,,"52,034,383,330",,,"150,840,945,350","76,584,085,113","52,000,000",,,,,,"3,795,673,174","164,497,599,950",,"254,003,040,582","164,686,033,767",,"40,732,477,421","37,110,580,614","15,173,703,731",,"89,505,440,632",,,,,,,,,"-188,433,817","103,162,095,232",,,,"12,921,355,519","483,059,597",,,,"7,831,910,000","15,860,232,415","1,330,656,645",,,,,,,"4,225,496,150",,"1,253,126,009",,,,,"45,139,886,709",,,"154,758,734,707",,,,,,,,"26,582,297,996","48,911,517,954",,,
[194610],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,433,455,467",,,,,,"-343,323,120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,381,776,500",,,,,,,,,,"11,672,690,000",,,,,,,,"289,426,587",,,,,,,,,,,,,,,,,"60,006,487","1,306,763,542",,,,,,,,,,,,,,,,,,,,"19,925,981,853",,,,,,,,,,,,,,,,,,,,,"574,698,435",,,,,,,,,,,,,,,,,,,,,,,,,"187,783,527","1,112,094,897",,,,,,,,,,,,,,,,,,,,,,,,,"63,643,356,151",,,,,"755,207,528",,,"29,780,223,703","29,235,034,980","2,285,650,000","1,600,000,000",,,,,"282,743,281","19,186,237,864",,"63,643,356,151","19,186,237,864","2,478,087,451","14,904,400,287",,"11,091,865,227","1,381,776,500","44,457,118,287",,,,,,,,,,"33,863,132,448",,,,"15,222,083,307",,,,,"330,000,000",,"884,049,093","525,865,051",,,,,,,"558,365,000",,,,,,"18,170,464,829",,,"7,096,105,517","11,051,678,967",,,,,,,"4,837,531,589","12,331,868,360",,,
[066590],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,797,299,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,797,299,500",,,,,,,,,,"10,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,352,376,266",,,,,,,,,,,,,,,,,,,,,"339,250,162",,,0,,,,,,,,"-6,584,123,272",,,,,,,,,,,,,,"1,757,914,203",,,,,,,,,,,,,,,,,,,,,,,,,,"146,450,333,235",,,,,"8,544,172,892",,,"64,312,514,636","83,455,977,807",0,,,"1,579,058,666","1,175,065,867",,"2,334,492,640","50,649,862,788",,"146,450,333,235",,"2,566,676,802","13,636,842,853",0,"6,495,923,888","11,797,299,500","95,800,470,447",,,,,,,,,,"82,137,818,599",,,,"12,344,492,640",,,,,"7,065,517,600","4,989,577,955","7,125,770,893","6,870,184,511",,,,,,"146,633,170","10,000,000",,,,,,"71,170,670,536",,,"28,931,145,512",,,,,,,,"35,068,773,208","23,721,901,570",,,
[017370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,166,543,734",,,,,,"11,867,910,224",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,106,040,000",,,,,,,,"105,017,236",,,,,,,,,,,,,,,,,"2,922,735,757","5,598,574,832",,,,,,,,,,,,,,,,,,,,"22,472,736,812",,,,,,,,,,,,,,,,,,,,"19,028,929,734",,,,,,,,,,"14,775,637,882",,,,,,,,,,,,,,,,,"1,269,006,842",,,,,,,,,,,,,,,,,,,,,,,,,"234,302,857,746",,,,,"24,125,466,325",,,"118,764,654,895","89,449,523,166","2,453,940,000",,,,,,"3,158,050,295","114,616,645,375",,"234,302,857,746","113,195,934,089","2,208,096,197","8,995,378,066","1,574,757,670",,"9,137,614,000","119,686,212,371",,,,,,,,,"1,420,711,286","115,538,202,851",,,,"30,236,689,205",,,,,"4,304,578,149",,,,,,,,,"2,152,396,464",,"928,806,676",,,,,"108,674,145,844",,,"73,161,480,131",,,,,,,,"61,600,110,597","81,339,232,355",,,"2,907,727,658"
