,dart_AdvertisingExpenses,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromDividends,dart_CostOfSalesFromInterest,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRoyalties,dart_CostOfSalesFromSaleOfGoods,dart_DepreciationExpense,dart_DividendIncome,dart_Donations,dart_EmployeeBenefits,dart_EntertainmentExpenses,dart_FreightExpenses,dart_GainArisingFromDifferenceBetweenCarryingAmountOfFinancialLiabilityExtinguishedAndConsiderationPaid,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromGovernmentGrants,dart_GainsOnDisposalsOfInvestments,dart_GainsOnDisposalsOfOtherNonCurrentAssets,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToRemeasurementsOfDefinedBenefitPlansOfOtherComprehensiveIncome,dart_IncomeTaxRelatingToShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLoss,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LossOnDispositionOfReceivables,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfOtherNonCurrentAssets,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherComprehensiveIncomeBeforeTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeNetOfTaxEffectsOfLimitInIAS19Paragraph58B,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_OtherCostOfSales,dart_OtherGains,dart_OtherLosses,dart_OtherReversalsOfProvisions,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_ReversalsOfInventories,dart_SalariesWages,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WritedownsOfInventories,dart_WritedownsOfPropertyPlantAndEquipment,entity_BasicEarningsLossPerShare,entity_ComprehensiveIncome,entity_ComprehensiveIncomeAttributableToAbstract,entity_ComprehensiveIncomeAttributableToNoncontrollingInterests,entity_ComprehensiveIncomeAttributableToOwnersOfParent,entity_CostOfSales,entity_CostOfSalesFromSaleOfGoods,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_EmployeeBenefitsExpense,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeTaxExpenseContinuingOperations,entity_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,entity_OperatingIncomeLoss,entity_OtherComprehensiveIncome,entity_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,entity_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToAbstract,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_ProfitLossBeforeTax,entity_ProfitLossFromContinuingOperations,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromSaleOfGoods,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,entity_StatementOfComprehensiveIncomeAbstract,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_AdjustmentsForAmountsTransferredToInitialCarryingAmountOfHedgedItems,ifrs_AdministrativeExpense,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_ComprehensiveIncome,ifrs_ComprehensiveIncomeAttributableToAbstract,ifrs_ComprehensiveIncomeAttributableToNoncontrollingInterests,ifrs_ComprehensiveIncomeAttributableToOwnersOfParent,ifrs_CostOfSales,ifrs_DepreciationAndAmortisationExpense,ifrs_DifferenceBetweenCarryingAmountOfNoncashAssetsDistributedAndCarryingAmountOfDividendsPayable,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_DistributionCosts,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs_GainsLossesOnCashFlowHedgesNetOfTax,ifrs_GainsLossesOnExchangeDifferencesOnTranslationBeforeTax,ifrs_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,ifrs_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_GainsLossesOnNetMonetaryPosition,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsBeforeTax,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_IncomeTaxRelatingToAvailableforsaleFinancialAssetsOfOtherComprehensiveIncome,ifrs_IncomeTaxRelatingToInvestmentsInEquityInstrumentsOfOtherComprehensiveIncome,ifrs_LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_OtherComprehensiveIncome,ifrs_OtherComprehensiveIncomeBeforeTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeBeforeTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeBeforeTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeBeforeTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeBeforeTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeBeforeTaxHedgesOfNetInvestmentsInForeignOperations,ifrs_OtherComprehensiveIncomeNetOfTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeNetOfTaxHedgesOfNetInvestmentsInForeignOperations,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossAttributableToAbstract,ifrs_ProfitLossAttributableToNoncontrollingInterests,ifrs_ProfitLossAttributableToOwnersOfParent,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_ReclassificationAdjustmentsOnAvailableforsaleFinancialAssetsNetOfTax,ifrs_ReclassificationAdjustmentsOnCashFlowHedgesNetOfTax,ifrs_ReclassificationAdjustmentsOnExchangeDifferencesOnTranslationNetOfTax,ifrs_ReclassificationAdjustmentsOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromInterest,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod
[004990],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"170,298,886,400",,,,,,,,"3,499,147,831",,,,,,,,,,,,,,,"-56,506,189,406",,,,,,,,,"-576,867,937",,,,,,,,,,,,"36,275,070,320",,,,"1,925",,,"215,500,264,370",,,,"354,187,364,502",,,,,,,,,,,,,,,,,,,,"206,285,222,841","-9,753,951,131",,,,"188,979,145,181",,,,,,,,,,,,,,,,"26,521,119,189",,,,,,,,,,,"560,472,587,343",,,,,,,
[005300],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,168,375,267",,,,,,,,"6,952,594,681",,"-2,878,579,609",,"2,776,477,789","6,139,305,818",,,,,,,,,,,,,"215,903,341,625",,,,,,,,,,,,,,,"27,508",,,,,,,,,,,,"815,310,506",,"-22,483,852",,,"810,027,913",,,,,,,,,,,,,,,,,,,"69,312,277,990",,"-545,917,738","69,858,195,728","355,866,025,999",,,,,,,,,"8,552,977,157","3,074,745,385",,,,,,,,,,"265,071,716,892","15,596,515,257",,,,"4,074,015,072",,,,,,,,"-2,856,095,757","11,191,498,622","-71,562,213","-4,982,652,234",,,,,"65,238,262,918",,,,"42,752,147,761","27,155,632,504","38,082,630,414",,,,,"620,937,742,891",,,,,,,"2,424,832,295"
[011170],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"639,788,664,592",,,,,,"-103,057,626",,"49,616,036,433",,"539,390,721",,,,,,,,,,,,,,,,"108,439,382,385",,,,,,,,,,,,,,,,,,,,,,,,,,,"7,693,823,476",,"642,448,347",,,,,,,,,,,,,,,"7,879,497,693",,,,"13,660","13,660",,"510,328,855,474",,"465,049,517","509,863,805,957","2,430,408,312,393",,,,,,,,,"61,065,067,866","37,863,223,725",,,,,,,,,,"748,228,046,977","165,389,531,538",,,,"50,155,427,154",,,,,,,,,"15,512,449,830","126,087,877","26,283,675,250",,,,,"460,173,428,320",,"-64,574,311","460,238,002,631","625,562,959,858",,,,,,,"3,178,636,359,370",,,,,,,"1,096,641,714"
[038060],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,248,373,541",,,,,,,,"445,881,203",,,,"3,250,370,432","3,116,163,748",,,,,,,,,,,,,"12,624,428,675",,,,,,,,,,,,,,,,,,,,,,,,,,,"454,726,644",,,,,,,,,,,,,,,,,"208,847,311",,,,-94,,,"-3,991,840,793",,"-129,145,830","-3,862,694,963","56,395,548,377",,,-94,,,,,,"211,984,279","-685,731,792",,,,,,,,,,"8,376,055,134","-365,313,621",,,,"445,881,203",,,,,,,,,,,,,,,,"-4,437,721,996",,"-129,145,830","-4,308,576,166","-4,803,035,617",,,,,,,"64,771,603,511",,,,,,,
[085370],,,,,,,,,,,"8,402,421,301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"793,984,468",,,,,,"418,422,410",,"-38,095,611",,"418,422,410",0,"2,654,981,252","933,906,806",,,,,,,,,"-264,690,847",,,,"8,096,802,073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,,,"2,365,378,643",,"-124,562,456","2,374,305,147","8,402,421,301",,,218,,,,,,"230,920,271","40,663,448",,,,,,,,,,"8,890,786,541","75,059,400",,,,"115,635,952",,,,,,,,,,,"-38,095,611",,,,"122,979,956","2,249,742,691",,"-124,562,456","2,374,305,147","2,324,802,091","2,249,742,691",0,,,,,"17,293,207,842",,,,,,"17,170,227,886",0
[060240],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-662,682,172",,,,,,,,"262,422,605",,,,"24,744","393,194",,,,,,,,,,,,,"3,317,100,237",,,,,,,,,,,,,,,,,,,,,,,,,,,"236,136,960",,,,,,,,,,,,,,,,,,,,,-34,,,"-352,054,948",,,"-352,054,948","963,174,805",,,-34,,,,,,"84,738,508","133,311,577",,,,,,,,,,"2,654,418,065",,,,,"262,422,605",,,,,,,,,,,,,,"26,285,645",,"-614,477,553",,,"-614,477,553","-614,477,553",,,,,,,"3,617,592,870",,,,,,,
[039980],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,464,850,808",,,,,,,,,,,,,,,,,,,,,,,,,,"9,928,343,541",,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,"179,158,875",,,,,,,,,,,,,,,,44,,,"1,544,989,160",,"52,989,026","1,492,000,134","11,200,629,126",,,44,,,,,,,,,,,,,,,,,"11,393,194,349","43,703,155",,,,"-2,528,789",,,,,,,,,,,,,,,,"1,547,517,949",,"53,747,662","1,493,770,287","1,412,062,229",,,,,,,"22,593,823,475",,,,,,,
[016100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,134,637,616",,,,,,,,"86,938,037",,"-210,420,138",,"344,654,370","253,293,880",,,,,,,,,,,,,"11,993,963,221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,,,"8,711,033,896",,"530,937,346","8,180,096,550","28,622,571,287",,,488,,,,,,"133,387,199","51,611,493",,,,,,,,,,"24,128,600,837","-3,309,706,403",,,,"-123,482,101",,,,,,,,"-210,420,138",,,"86,938,037",,,,,"8,834,515,997",,"524,615,279","8,309,900,718","12,144,222,400",,,,,,,"52,751,172,124",,,,,,,
[197210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"994,723,721",,,,,,,,,,,,"30,289,654","8,626,929",,,,,,,,,,,,,"986,679,293",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,,,"1,131,002,982",,,,"10,478,619,527",,,265,,,,,,"351,468,622","430,378,392",,,,,,,,,,"1,981,403,014","-35,706,766",,,,,,,,,,,,,,,,,,,,"1,131,002,982",,,,"1,095,296,216",,,,,,,"12,460,022,541",,,,,,,
[012700],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,376,452,744",,,,,,,,,,,,"60,477,144","3,315,474",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,,,"9,532,268,676",,,"9,532,268,676",,,,356,,,,,,,,,,,,,,,,,,"2,901,345,738",,,,,,,,,,,,,,,,,,,,"9,532,268,676",,,"9,532,268,676","12,433,614,414",,,,,,,,,,,,,,
[038340],,,,,,,,,,,,,,,,,,,"15,757,747","16,489,959",,,,,,,,,,,,,"6,452,367","21,854,991",,,,"6,080,013","90,841,267","-592,534,538",,,,,,,,,,,,"38,327,719","1,819,450,654",,,,,,,,,,,,,"1,261,797,550",,,,,,,,,,,,,,,-53,,,,,,,,"-37,279",,,,,,,,,,,,,,,,,,,,,-53,,,,,,,"-2,278,546,493",,"8,802,545","-2,287,349,038","3,426,117,452",,,,,,,,,"48,434,481","128,255,744",,,,,,,,,,"669,263,012","-15,326,996",,,,"-37,279",,,,,,,,,,,,,,,,"-2,278,509,214",,"8,802,545","-2,287,311,759","-2,293,836,210","-2,278,509,214",,,,,,"4,095,380,464",,,,,,,
[131100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,519,370,480",,,"-3,519,370,480",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,519,370,480",,,,,,,,,,,,,,,,,,
[042500],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,344,057,128",,,,,,,,"-7,194,905",,,,"82,787,967","89,392,336",,,,,,,,,,,,,"2,232,755,007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,"1,289,021,773",,"-3,785,425","1,292,807,198","18,879,786,993",,,,,,,,,"82,855,467","414,364,374",,,,,,,,,,"3,576,812,135","358,811,326",,,,"-7,194,905",,,,,,,,,,,"-7,194,905",,,,,"1,296,216,678",,"168,306","1,296,048,372","1,655,028,004",,,,,,,"22,456,599,128",,,,,,,"-13,933,662"
[027740],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,267,055,851",,,,,,,,,,,,"185,684,049","997,952",,,,,,,,,,,,,"5,706,396,356",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,"81,305,286",,"-80,875,484","162,180,770","63,646,437,311",,,,,,,,,"1,725,802,037","336,642,256",,,,,,,,,,"6,973,452,207","-18,723,119",,,,,,,,,,,,,,,,,,,,"81,305,286",,"-80,875,484","162,180,770","62,582,167",,,,,,,"70,619,889,518",,,,,,,
[098120],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"598,196,799",,,,,,,,,,,,"65,782,634","66,413,528",,,,,,,,,,,,,"990,175,442",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,307,141",,,,65,,,"538,398,346",,"-3,565,904","541,964,250","5,500,560,261",,,65,,,,,,"6,668,745","102,693,084",,,,,,,,,,"1,588,372,241","143,034,117",,,,"149,360",,,,,,,,,,,,,,,,"538,248,986",,"-3,565,904","541,814,890","681,283,103",,,,,,,"7,088,932,502",,,,,,,
[038290],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"798,173,889",,,,,,,,"94,923,365",,"414,667,477",,,,,,,,,,,,,,,,,,,,,,,,"6,299,108",,,,,,,,,,,"5,955,187,673",,,"1,023,292,158",,,,,,,,,,"7,094,047",,,,,,,,,,,,,,,,133,,,"1,698,669,454",,,,"10,904,018,425",,,130,,,,,,,,,,,,,,,,,"6,753,361,562",,,,,"509,590,842",,,,,,,,,,"72,723,080","22,200,285","414,667,477",,,,"1,189,078,612",,,,"1,189,078,612","1,189,078,612",,,,,,"17,657,379,987",,,,,,,
[204320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,637,320,211",,,,,,,,,,,,"9,807,572,352","8,694,212,428",,,,,,,,,,,,,"117,745,754,530",,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,"4,094",,,"42,146,101,642",,"896,760,058","41,249,341,584","1,137,259,185,743",,,,,,,,,"11,084,889,478","1,058,800,074",,,,,,,,,,"183,383,074,741","17,722,201,813",,,,"3,451,957,588",,,,,,,,,,,,,,,,"38,694,144,054",,"318,675,697","38,375,468,357","56,416,345,867",,,,,,,"1,320,642,260,484",,,,,,,"-308,244,864"
[001080],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,746,801,397",,,,,,,,,,,,,,,,,,,,,,,,,,"4,442,447,976",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-12,341,946",,,,,,,,,,,,,,,"154,383,376",,,,482,,,"1,063,872,859",,,"1,063,872,859","48,107,050,648",,,,,,,,,"-234,841,601","167,201,143",,,,,,,,,,"6,189,249,373","516,169,641",,,,"-459,659,404",,,,,,,,"56,099,758","-699,186,027","141,989,472","53,779,339",,,,,"1,523,532,263",,,,"2,039,701,904",,,,,,,"54,296,300,021",,,,,,,
[005990],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-42,968,319",,"335,032,988",,"-42,968,319",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-361,193,582",,,,,,,,,,,,,,,,,,,,,,,,"2,297,583,045",,"-363,343,389","2,660,926,434",,,,,,,,,,,,,,,,,,,,,,,,,,"292,064,669",,,,,,,,,"282,450,838",,"413,775,732",,,,,"2,005,518,376",,,,,,,,,,,,,,,,,,
[127160],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118,916,928",,,,,,,,0,,"-210,499,985",,"703,911,604","254,021,362",,,,,,,,,,,,,"1,942,012,460",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,"85,730,056",,0,"85,730,056","14,216,796,911",,,73,,,,,,"372,057,822","503,586,773",,,,,,,,,,"2,060,929,388","404,106,080",,,,"-210,499,985",,,,,,,,,,,,,,,,"296,230,041",,0,"296,230,041","700,336,121",,,,,,,"16,277,726,299",,,,,,,
[093520],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,209,584,128",,,,,,,,,,,,"2,759,700","45,434",,,,,,,,,,,,,"2,133,813,620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,"792,967,690",,,"792,967,690","14,188,131,033",,,57,,,,,,"789,447,992","689,567,348",,,,,,,,,,"3,343,397,748","274,167,761",,,,"-45,282,299",,,,,,,,,,,,,,,,"838,249,989",,,"838,249,989","1,112,417,750",,,,,,,"17,531,528,781",,,,,,,
[067280],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246,860,165",,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,128,995,676",,"106,176,800","3,022,818,876",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,932,381,022",,,,,,,,,,,,,,,,,,
[072870],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,895,232,685",,,,,,"-85,142,584",,"-2,152,647,978",,"-85,142,584",,,,,,,,,,,,,,,,"16,117,340,394",,,,,,,,,,,,,,,"1,605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,881,593,123",,,,"24,885",,,"98,042,317,881",,"1,932,822,030","96,109,495,851","17,116,107,024",,,,,,,,,"804,117,092","6,059,949,806",,,,,,,,,,"23,012,573,079","2,082,481,819",,,,"-2,237,790,562",,,,,,,,,,,,,,,,"100,280,108,443",,"1,925,383,973","98,354,724,470","10,352,308,409","8,269,826,590","92,010,281,853",,,,,"40,128,680,103",,,,,,,
[215200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,743,740,514",,,,,,,,,,,,"6,227,306","217,335,752",,,,,,,,,,,,,"19,763,496,196",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-21,242,279",,,,"2,266",,,"5,242,773,161",,,"5,242,773,161","18,700,104,932",,,,,,,,,,"360,101,222",,,,,,,,,,"26,507,236,710","1,628,717,850",,,,,,,,,,,,,,,,,,,,"5,264,015,440",,,"5,264,015,440","6,892,733,290",,,,,,,"45,207,341,642",,,,,,,
[133750],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,882,866,857",,,,,,,,,,,,"6,993,346","89,459",,,,,,,,,,,,,"7,701,869,142",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,,"4,977,211,491",,"-109,461,708","5,086,673,199","7,337,575,128",,,,292,,,,,"95,500,364","242,440,889",,,,,,,,,,"13,584,735,999","1,196,808,517",,,,"137,308,739",,,,,,,,"-85,142,584","222,451,323",,,0,,,,"4,839,902,752",,"-109,461,708","4,949,364,460","6,036,711,269",,,,,,,"20,922,311,127",,,,,,,0
[041920],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,"1,441,732,515",,,"1,441,732,515",,,,,,,,,,,,,,,,,,,,,,,,,,"28,317,726",,,,,,,,,"36,304,777",,,,,"-7,987,051",,"1,413,414,789",,,,,,,,,,,,,,,,,,
[086900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,037,688,090",,,,,,"1,485,111",,"3,416,846",,"1,485,111",,"24,011,646","895,708,535",,,,,,,,,"45,715,153",,,,"4,459,092,992",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,206",,,"11,821,696,547",,,"11,821,696,547","3,368,808,174",,,"2,206",,,,,,"-429,873,578","1,033,305,163",,,,,,,,,"3,416,846","18,496,781,082","2,850,336,810",,,,"50,617,110",,,,,,,,,"3,416,846",,,,,,,"11,771,079,437",,,"11,771,079,437","14,621,416,247",,,,,,,"21,865,589,256",,,,,,,"-7,753,695"
[078160],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"658,295,828",,,,,,"-97,489,314",,"209,840,362",,"-97,489,314",,,,,,,,,,,,,,,,"4,998,512,938",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101,470,284",,,,292,,,"2,198,240,342",,"-82,159,502","2,280,399,844","4,101,952,799",,,292,,,,,,"460,084,876","588,998,618",,,,,,,,,,"6,340,708,094","-1,395,682,484",,,,"112,351,048",,,,,,,,,"164,933,062",,"44,907,300",,,,,"2,085,889,294",,"-16,592,878","2,102,482,172","690,206,810",,,,,,,"10,442,660,893",,,,,,,
[140410],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,621,277,682",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72,,,"-545,711,630",,,,,,,-72,,,,,,,"540,940,516",,,,,,,,,,,"-600,794,086",,,,,,,,,,,,,,,,,,,,"-545,711,630",,,,"-1,146,505,716","-545,711,630",,,,,,,,,,,,,
