,dart_AdvertisingExpenses,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromDividends,dart_CostOfSalesFromInterest,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRoyalties,dart_CostOfSalesFromSaleOfGoods,dart_DepreciationExpense,dart_DividendIncome,dart_Donations,dart_EmployeeBenefits,dart_EntertainmentExpenses,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromGovernmentGrants,dart_GainsOnDisposalsOfInvestments,dart_GainsOnDisposalsOfOtherNonCurrentAssets,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToRemeasurementsOfDefinedBenefitPlansOfOtherComprehensiveIncome,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LossOnDispositionOfReceivables,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfOtherNonCurrentAssets,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherComprehensiveIncomeBeforeTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeBeforeTaxEffectsOfLimitInIAS19Paragraph58B,dart_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeNetOfTaxEffectsOfLimitInIAS19Paragraph58B,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_OtherCostOfSales,dart_OtherGains,dart_OtherLosses,dart_OtherReversalsOfProvisions,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_SalariesWages,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WritedownsOfInventories,dart_WritedownsOfPropertyPlantAndEquipment,entity_BasicEarningsLossPerShare,entity_ComprehensiveIncome,entity_CostOfSales,entity_CostOfSalesFromRenderingOfServices,entity_CostOfSalesFromSaleOfGoods,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_EmployeeBenefitsExpense,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeTaxExpenseContinuingOperations,entity_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,entity_OperatingIncomeLoss,entity_OtherComprehensiveIncome,entity_OtherComprehensiveIncomeBeforeTaxAvailableforsaleFinancialAssets,entity_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,entity_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_OtherGains,entity_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossBeforeTax,entity_ProfitLossFromContinuingOperations,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromInterest,entity_RevenueFromSaleOfGoods,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,entity_StatementOfComprehensiveIncomeAbstract,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_AdministrativeExpense,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_ChangesInInventoriesOfFinishedGoodsAndWorkInProgress,ifrs_ComprehensiveIncome,ifrs_CostOfSales,ifrs_DepreciationAndAmortisationExpense,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_DistributionCosts,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesOnCashFlowHedgesNetOfTax,ifrs_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,ifrs_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsBeforeTax,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_IncomeTaxRelatingToAvailableforsaleFinancialAssetsOfOtherComprehensiveIncome,ifrs_IncomeTaxRelatingToDefinedBenefitPlansOfOtherComprehensiveIncome,ifrs_IncomeTaxRelatingToInvestmentsInEquityInstrumentsOfOtherComprehensiveIncome,ifrs_LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_OtherComprehensiveIncome,ifrs_OtherComprehensiveIncomeBeforeTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeBeforeTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeBeforeTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeBeforeTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeNetOfTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeNetOfTaxHedgesOfNetInvestmentsInForeignOperations,ifrs_OtherEmployeeExpense,ifrs_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,ifrs_OtherLongtermBenefits,ifrs_OtherRevenue,ifrs_PostemploymentBenefitExpenseDefinedBenefitPlans,ifrs_ProfitLoss,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_ReclassificationAdjustmentsOnAvailableforsaleFinancialAssetsNetOfTax,ifrs_ReclassificationAdjustmentsOnCashFlowHedgesNetOfTax,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromInterest,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,ifrs_WagesAndSalaries
[043710],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,399,370,294",,,,,,,,,"1,429,798,117",,,,"1,724,928,841","97,803,301",,,,,,,,,,,,"1,753,382,099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,-48,,,"622,790,014","1,575,902,474",,-48,-48,,,,,"203,426,636","168,663,287",,,,,,,"-645,988,195",0,,,,,"1,429,798,117",,,,,,,"1,429,798,117",,,,,,,,,,,"-807,008,103","-807,008,103","-807,008,103",,,,"929,914,279",,,,,,,,
[046890],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,077,733,408",,,,,,,,,,,,,"189,823,824","15,635,760",,,,,,,,,,,,"35,693,008,361",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,,,,"11,463,828,004","212,263,591,507",,,,,,,,"18,533,430,366","21,954,103,368",,,,,,,"46,770,741,769","3,208,766,470",,,,,,,,,,,,,,,,,,,,,,,"11,463,828,004","14,672,594,474",,,,,"259,034,333,276",,,,,,,,
[004410],,,,,,,,,,,,,,"2,000,000",,,,"-2,164,006","20,936,254",,,,,,,,,"149,401,647","2,891,380",,"1,760,580","589,157",,,,"22,424,894","3,063,816","507,914,340",,,,,,,,,,,"38,901,029",,"41,197,142","20,200,832",,,,,,,,,,,,"2,035,527,563",,,,,,,23,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-94,816,854",,,,29,-6,,"256,630,238","9,081,237,165",,,29,-6,,,,"149,401,647","2,891,380",,,,,,,"2,543,441,903",,,,,,"38,901,029",,,,,,"38,901,029",,,,,,,,,,,,"217,729,209","382,400,383","382,400,383","-164,671,174",,,"11,624,679,068",,,,,,,,
[063170],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,154,557,785",,,,,,,,,"-282,672",,0,,"1,408,898","23,108,457",,,,,,,,,,,,"1,624,443,596",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,"831,845,522","2,243,083,903",,52,,,,,,"98,982,521","77,554,396",,,,,,,"2,779,001,381","279,301,907",,,,,"-282,672",,,,,,0,"-282,672",,,,,,,,,,,"832,128,194","1,111,430,101",,,,,"5,022,085,284",,,,,,,,
[027040],,,,,,,,,,,,,,,,,,,,,,,,,"-2,589,974",,,,,,,,,,,,,"-407,823,035",,,,,,,,,,"6,946,676",,,"2,511,500,667","162,192,884",,,,,,,,,,,,"41,474,486",,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,959,319",,,,,,,,,,,,,,,,,"975,066,088",34,,,,"2,047,050,654","4,979,498,956",,,,,,,,"249,624,185","364,114,265",,,,,,,"662,139,146","18,460,824",,,"-2,589,974",,"9,536,650",,,,,,,,,,,,,,,,,,"2,037,514,004","2,055,974,828",,,,,"5,641,638,102",,,,,,,,
[018680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-679,807,387",,,,,,,,,,,,,"4,679,234","41,394,514",,,,,,,,,,,,"5,734,651,733",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-150,,,,"-1,052,253,876","5,279,170,188",,-150,,,,,,"377,623,505","37,983,120",,,,,,,"5,054,844,346","-3,909,176",,,,,0,,,,,,0,,,,,,,,,,,,"-1,052,253,876","-1,056,163,052",,,,,"10,334,014,534",,,,,,,,
[021050],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,541,645,071",,,,,,,,,,,,,"-22,952,583,667",,,,,,,,,,,,,"4,049,642,617",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-761,,,,"-20,526,679,306","49,750,198,475",,-761,,,,,,,,,,,,,,"507,997,546","-5,967,549,432",,,,,,,,,,,,,,,,,,,,,,,"-20,526,679,306","-26,494,228,738",,,,,"50,258,196,021",,,,,,,,
[093920],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"497,389,992",,,,,,,,,,,,,"5,753,726,980","1,005,080,132",,,,,,,,,,,,"7,295,395,331",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,,,,"4,146,358,128","70,525,422,703",,223,,,,,,"47,945,278","221,262,866",,,,,,,"7,792,785,323","1,272,996,300",,,,,,,,,,,,,,,,,,,,,,,"4,146,358,128","5,419,354,428",,,,,"78,318,208,026",,,,,,,,
[189860],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,461,442",,,-296,,,,"-1,438,488,215",,,,,,,,,,,,,,,,,,"200,600,864",,,,,,,,,,,,,,,,,,,,,,,"-1,438,488,215","-1,639,089,079",,,,,"7,459,223,833",,,,,,,,
[122690],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-300,107,403",,,,,,,,,"140,181",,0,,,,,,,,,,,,,,,"709,010,114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-33,984,428",,,50,,,,"794,375,113","31,697,920,949",,65,,,,,,,,,,,,,,"408,902,711","120,233,156",,,,,"140,181",,,,,,0,"140,181",,,,,,,,,,,"794,234,932","914,468,088",,,,,"32,106,823,660",,,,,,,,
[011370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,163,062,948",,,,,,,,,,,,,"776,182,442","515,482,474",,,,,,,,,,,,"8,285,919,208",,,,,,,,,,,,,,,,,,,,,"-794,638,800",,,,,,,,,,,,,,,,,,,,,0,,,,,,,"4,818,548,874","90,329,917,582",,,,,,,,"577,529,459","137,226,989",,,,,,,"15,448,982,156","1,370,272,772",,,,,"-794,638,800",,,,,,,,,,,,,,,,,,"5,613,187,674","6,983,460,446",,,,,"105,778,899,738",,,,,,,,
[065710],"1,350,000","962,777",0,"82,955,147","9,261,885",,,,,,"12,860,633,239","26,088,295","1,268,870","150,000","63,034,637","32,701,628","21,576,957",,,"69,548,128",,,0,,,,"3,606,180","20,082,090","93,138,944",,,,,,0,"6,775,084",6,"966,322,414","298,775,340",,,,,,,,"-1,071,256",,"3,099,330",,"76,323,212","150,006",,"45,984,635","337,500","9,478,000",0,"947,214,840",,,,"21,134,272","75,921,280","1,774,114,867","2,210,000","63,449,176","8,147,157","7,725,519",,,,,"60,296,312",,"467,470,213",,,,0,"83,075,820",,,,,,,,,,,,,,,0,,,,,"38,996,600",,,,,,,"1,367,590",,247,,,,"1,200,969,195","12,892,593,864",,,,,,,,"352,063,918","910,135,093",,,,,,"-1,071,256","2,740,437,281","401,625,674",,,,,"2,028,074",,,,,,"3,099,330","-1,071,256",,,,,,,,,0,,"1,198,941,121","1,600,566,795",,,,,"15,633,031,145",,,,,,"15,594,034,545",,
[033790],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-216,077,920",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,871,040",,,,,,,,,,,,,,,,,,,,,,,"-216,573,038",,,,,,,,,,,,,,,,,,"206,701,998",,,,,,,,,,,,,,
[008490],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,434,112,549",,,,,,,,,0,,0,,"174,233,332","14,471,756",,,,,,,,,,,,"3,855,948,624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"757,271,304",,,505,,,,"5,837,082,931","47,305,247,145",,505,,,,,,"1,124,668,853","1,546,242,925",,,,,,,"10,047,332,477","178,365,266",,,,,0,,,,,,0,0,,,,,,,0,,,,"5,837,082,931","6,015,448,197",,,,,"57,352,579,622",,,,,,,,
[035890],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,749,063,467",,,,,,,,,,,,,,,,,,,,,,,,,,"24,770,067,713",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,"243,156,506,895",,,,,,,,,,,,,,,,"31,519,131,180","579,971,724",,,,,,,,,,,,,,,,,,,,,,,"1,528,576,502","2,108,548,226",,,,,"274,675,638,075",,,,,,,,
[003100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,163,875",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,023,857,131",,,,,,,,,,,,,,,,"-3,163,875",,,,,,,"-3,163,875",,,,,,,"-3,163,875",,,,,,,,,,,"1,027,021,006",,,,,,,,,,,,,,
[123420],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,803,636,787",,,,,,,,,"-10,263,466",,"-541,453",,"2,786,978","2,640,131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,091,891,126",,,570,,,,"5,335,655,032",,,570,,,,,,"625,259","540,547,053",,,,,,,,"-2,754,523",,,,,"-10,804,919",,,,,,"-541,453","-10,263,466",,,,,,,,,,,"5,346,459,951","5,343,705,428",,,,,"16,895,527,913",,,,,,,,
[007610],"18,960,000","168,428,166","60,000,000","44,526,610","10,591,488","272,672,009",,,,,"17,910,010,834","47,070,874",0,0,"75,702,217","231,931,737","588,918,570","-44,560","10,064,435",,,,"2,071,000",,,,"30,756,175","113,022,261","903,034",,0,"189,670",,,,"12,312,398","316,078","219,032,801",,,,,,,,,"-598,316,913",,0,,"41,903,273","505,748",0,"41,558,768","1,571,900","17,428,400","380,000","478,838,336",,,,"10,107,052","26,514,013","2,205,493,593","1,043,000","56,448,339","2,359,754","9,524,856",0,,,,,,,,,,0,"7,829,266",,,,,,,,,,,,,"17,500,000",,,,,,,,,,,,,,"84,893,338",,6,,,,"-498,732,995","18,182,682,843",,,,,,,,"112,329,781","8,732,300",,,,,,"-598,316,913","2,424,526,394","57,248,927",,,,,"-598,316,913",,,,,,0,"-598,316,913",,,,0,,,,,,,"99,583,918","156,832,845",,,,,"20,607,209,237","297,744,591",,,,,"20,309,464,646",,
[136490],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,152,208,253",,,,,,,,,,,,,,,,,,,,,,,,,,"14,547,373,776",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,968,879,628",,,260,,,,"2,116,529,434","126,802,076,056",,,,,,,,,,,,,,,,"22,699,582,029","469,069,928",,,,,,,,,,,,,,,,,,,,,,,"2,116,529,434","2,585,599,362",,,,,"149,501,658,085",,,,,,,,
[002820],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,606,262,456",,,,,,,,,,,,,"122,889,564","4,804,945",,,,,,,,,,,,"5,618,126,281",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,,,"1,882,525,789","68,680,770,996",,157,,,,,,"5,210,012,635","3,835,718,202",,,,,,,"9,224,388,737","467,526,853",,,,,,,,,,,,,,,,,,,,,,,"1,882,525,789","2,350,052,642",,,,,"77,905,159,733",,,,,,,,
[014620],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,224,936,382",,,,,,,"-25,866,326",,,,,,"3,935,910,105","278,271,213",,,,,,,,,,,,"6,876,670,679",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,,,,"6,696,269,193","44,983,080,557",,,,,,,,"223,686,291","109,160,528",,,,,,,"12,101,607,061","2,045,913,992",,,,,"-25,866,326",,,,,,,,,,,,,,,,,,"6,722,135,519","8,768,049,511",,,,,"57,084,687,618",,,,,,,,
[037350],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"489,933,901",,,,,,,,,"-2,817,750",,0,,"212,709,817","1,381,394",,,,,,,,,,,,"1,459,080,220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,,,"2,083,997,610","28,868,653,856",,155,,,,,,"260,352,177","2,271,813,773",,,,,,,"1,949,014,121","625,908,560",,,,,"-2,817,750",,,,,,0,"-2,817,750",,,,,,,,,,,"2,086,815,360","2,712,723,920","2,086,815,360",,,,"30,817,667,977",,,,,,,,
[014910],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-173,714,554",,,,,,,,,,,,,"788,206,336","359,979,521",,,,,,,,,,,,"813,973,638",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,"213,110,155","7,453,444,754",,11,,,,,,"57,149,955","16,949,549",,,,,,,"640,259,084","64,411,421",,,,,"63,209,721",,,,,,"60,117,021","3,092,700",,,,,,,,,,,"149,900,434","214,311,855",,,,,"8,093,703,838",,,,,,,,
[003080],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,635,108,516",,,,,,,,,"-13,533,546",,"9,930,144",,"-112,652,296",,,,,,,,,,,,,"2,678,544,874",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-109,,,,"-2,182,661,760","2,071,683,951",,-109,,,,,,"17,898,654","2,575,218",,,,,,,"43,436,358","-584,025,890",,,,,"-3,603,402",,,,,,"9,930,144","-13,533,546",,,,,,,,,,,"-2,179,058,358","-2,763,084,248","-2,179,058,358",,,,"2,115,120,309",,,,,,,,
[004980],,,,,,,,,,,"119,775,305,031",,,,,,,,,,,,,,,,,,,,,,,,,,,"9,832,070,392",,,,,,,,"844,011,993",,"-107,582,290",,"4,194,569,934","2,102,247,486","914,061,270",,,,,,,,,,,,"24,902,972,181",,,,,,,,,"3,424,403,211",,,,273,,,,,,,,,,,,"392,450,103",,,,,,,,,,,"3,029,766,203",,,,,,,,,260,,,,"7,085,780,658","127,394,278,176",,235,,,,,,"6,252,820,635","862,805,850",,,,,,,"34,735,042,573","-2,105,890",,,,,"736,429,703","-107,582,290","451,561,890",,,,,,,,,,,,,,"6,326,859,514",,"6,349,350,955","6,347,245,065",,,,,"162,129,320,749",,,,,,"152,772,695,032","717,003,242",
[011300],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-575,439,280",,,,,,,"1,698,041",,"-115,723,881",,"-6,020,328",,"444,963,757","1,168,444,803",,,,,,,,,,,,"808,181,175",,,,,,,,,,,,,,,,,,,,,,,,,,"32,640,069",,,,,,,,,,,,,,,,,,"1,380,781,591",-26,,,,"-1,600,848,041","8,823,535,800",,,,,,,,"126,655,289","52,450,398",,,,,,,"1,613,523,486","105,978,615",,,,,"-121,744,209",,,,,,"-7,718,369","-148,363,950",,,,,,,,,,,"-1,479,103,832","-1,373,125,217",,,,,"10,437,059,286",,,,,,,,
[081580],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"499,049,953",,,,,,,"-1,884,623",,,,"-1,884,623",,"1,976,916,126","1,604,396,674",,,,,,,,,,,,"2,674,213,450",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,"929,324,061","26,633,596,749",,65,,,,,,"2,018,987","237,814,704",,,,,,,"3,173,263,403","176,156,438",,,,,"-1,884,623",,,,,,,,,,,,,,,,,,"931,208,684","1,107,365,122",,,,,"29,806,860,152",,,,,,,,
[045300],,,"19,993,600","34,660,436","3,058,210",,,,,,"5,520,972,188","3,273,536","200,776,568",,"35,217,586","12,161,200",0,,,,,,,,,,"287,966","80,392,804","66,736,066",,,,,,,,,"201,588,647",,,,,,,,,"-20,233,904",,"-1,672,385",,,,,"9,551,915","75,000",,"122,728","95,843,915",,,,"1,419,200","60,085,622","284,909,880",0,"6,325,685",,"2,833,281",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,"4,278,789",,,-242,,,,"-1,960,258,374","5,520,972,188",,-242,,,,,,"80,392,804","267,512,634",,,,,,,"686,605,921","2,492,438",,,,,"-21,906,289",,,,,,,,,,,,,,,,,,"-1,938,352,085","-1,935,859,647","-1,938,352,085",0,,,"6,207,578,109",,,,,,"6,207,578,109",,
[015750],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,180,118,267",,,,,,,,,"-4,941,610,195",,,,"40,894,870,737","8,923,597,929",,,,,,,,,,,,"7,934,112,621",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,715,982,461",466,,,,"22,985,304,505","234,148,849,786",,,,,,,,"3,713,939,966","6,141,525,725",,,,,,"-4,941,610,195","27,862,166,920","7,194,182,282",,,,,"-4,941,610,195",,,,,,,"-4,941,610,195",,,,,,,"-7,457,879,852",,,,"27,926,914,700","35,121,096,982",,,,,"262,011,016,706",,,,,,,,
[005980],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,195,762,986",,,,,,,,,,,,,"1,032,168,829","12,241,764",,,,,,,,,,,,"1,311,754,637",,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,"105,752,376","32,313,178,716",,,,,,,,"120,114,698","401,702,995",,,,,,,"115,991,651",,,,,,,,,,,,,,,,,,,,,,,,"105,752,376","105,752,376","105,752,376",,,,"32,429,170,367",,,,,,,,
[000180],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"272,652,099",,,,,,,,,,,0,,"22,879,566","32,544,739",,,,,,,,,,,,"8,926,716",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,"2,253,911,496",,"1,972,332,681",7,,,,"384,031,765",,,,,,,,,,"121,044,839",,,,,,,,0,,,,,0,,,,,,,,,,,0,,,,,,,"384,031,765","384,031,765",,,,,,,,,,,,,
[080470],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"826,093,445",,,,,,,"-7,882,779",,"-1,940,250",,"-7,882,779",,"1,350,417,737","311,858,264",,,,,,,,,,,,"2,461,253,735",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,,,"1,526,909,009","14,476,568,448",,,,,,,,"139,889,696","94,439,462",,,,,,,"3,287,347,180","282,470,646",,,,,"-9,823,029",,,,,,,"-1,940,250",,,,,,,,,,,"1,536,732,038","1,819,202,684",,,,,"17,763,915,628",,,,,,,,
