,dart_AdvertisingExpenses,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromDividends,dart_CostOfSalesFromInterest,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRoyalties,dart_CostOfSalesFromSaleOfGoods,dart_DepreciationExpense,dart_DividendIncome,dart_Donations,dart_EmployeeBenefits,dart_EntertainmentExpenses,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromGovernmentGrants,dart_GainsOnDisposalsOfInvestments,dart_GainsOnDisposalsOfOtherNonCurrentAssets,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,dart_IncomeTaxRelatingToRemeasurementsOfDefinedBenefitPlansOfOtherComprehensiveIncome,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LossOnDispositionOfReceivables,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfOtherNonCurrentAssets,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnLitigationSettlements,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherComprehensiveIncomeBeforeTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeBeforeTaxEffectsOfLimitInIAS19Paragraph58B,dart_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialLiabilityAttributableToChangeInCreditRiskOfLiability,dart_OtherComprehensiveIncomeNetOfTaxEffectsOfLimitInIAS19Paragraph58B,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_OtherCostOfSales,dart_OtherGains,dart_OtherLosses,dart_OtherReversalsOfProvisions,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_ReversalsOfPropertyPlantAndEquipment,dart_SalariesWages,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WritedownsOfInventories,dart_WritedownsOfPropertyPlantAndEquipment,entity_BasicEarningsLossPerShare,entity_ComprehensiveIncome,entity_CostOfSales,entity_CostOfSalesFromRenderingOfServices,entity_CostOfSalesFromSaleOfGoods,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_EmployeeBenefitsExpense,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeTaxExpenseContinuingOperations,entity_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,entity_OperatingIncomeLoss,entity_OtherComprehensiveIncome,entity_OtherComprehensiveIncomeBeforeTaxAvailableforsaleFinancialAssets,entity_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,entity_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,entity_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_OtherGains,entity_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossBeforeTax,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromInterest,entity_RevenueFromSaleOfGoods,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,entity_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,entity_StatementOfComprehensiveIncomeAbstract,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_AdministrativeExpense,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_ChangesInInventoriesOfFinishedGoodsAndWorkInProgress,ifrs_ComprehensiveIncome,ifrs_CostOfSales,ifrs_DepreciationAndAmortisationExpense,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_DistributionCosts,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesOnCashFlowHedgesNetOfTax,ifrs_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,ifrs_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsBeforeTax,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_IncomeTaxRelatingToAvailableforsaleFinancialAssetsOfOtherComprehensiveIncome,ifrs_IncomeTaxRelatingToDefinedBenefitPlansOfOtherComprehensiveIncome,ifrs_IncomeTaxRelatingToInvestmentsInEquityInstrumentsOfOtherComprehensiveIncome,ifrs_LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_OtherComprehensiveIncome,ifrs_OtherComprehensiveIncomeBeforeTax,ifrs_OtherComprehensiveIncomeBeforeTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeBeforeTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeBeforeTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeBeforeTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeNetOfTaxActuarialGainsLossesOnDefinedBenefitPlans,ifrs_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,ifrs_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,ifrs_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,ifrs_OtherComprehensiveIncomeNetOfTaxHedgesOfNetInvestmentsInForeignOperations,ifrs_OtherEmployeeExpense,ifrs_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,ifrs_OtherLongtermBenefits,ifrs_OtherRevenue,ifrs_PostemploymentBenefitExpenseDefinedBenefitPlans,ifrs_ProfitLoss,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_ReclassificationAdjustmentsOnAvailableforsaleFinancialAssetsNetOfTax,ifrs_ReclassificationAdjustmentsOnCashFlowHedgesNetOfTax,ifrs_ReclassificationAdjustmentsOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromInterest,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,ifrs_WagesAndSalaries
[131220],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-371,411,299",,,,,,,,,,,,,"113,649,568","113,671,037",,,,,,,,,,,,,"2,667,865,624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,,,,"-579,756,837","6,902,107,582",,-84,,,,,,"647,208,213","153,248,783",,,,,,,"2,296,454,325","-285,635,361",,,,,,,,,,,,,,,,,,,,,,,,"-579,756,837","-865,392,198",,,,,,"9,198,561,907",,,,,,,,
[010170],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,802,365,093",,,,,,,,,,,,,,,,,,,,,,,,,,,"4,659,151,060",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,213,038,178",,,-109,,,,"-5,110,686,577","25,671,588,021",,-109,,,,,,,,,,,,,,"856,785,967",,,,,,,,,,,,,,,,,,,,,,,,,"-5,110,686,577","-5,110,686,577",,,,,,"26,528,373,988",,,,,,,,
[054670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,560,300,376",,,,,,,,,0,,"-333,405,072",,,,,,,,,,,,,,,,"10,561,627,902",,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"-423,111,671",,,98,,,,"1,035,360,851","10,051,300,102",,98,,,,,,"640,460,798","145,791,777",,,,,,,"13,121,928,278","273,753,761",,,,,"-333,405,072",,,,,,,"-333,405,072",,,,,,,,,,,,"1,368,765,923","1,642,519,684",,,,,,"23,173,228,380",,,,,,,,
[001070],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,048,628,671",,,,,,,,,,,"-63,810,129",,"2,409,238,248","2,579,119,882",,,,,,,,,,,,,"2,889,218,028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,,,,"311,484,185","57,437,488,535",,,,,,,,"1,481,991,941","81,718,387",,,,,,,"4,937,846,699","-103,179,169",,,,,"-63,810,129",,,,,,,"-63,810,129",,,,,0,,,,,,,"375,294,314","478,473,483",,,,,,"62,375,335,234",,,,,,,,
[023910],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,967,407,417",,,,,,,,,,,,,"129,052,612","161,082,736",,,,,,,,,,,,,"5,463,652,842",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635,,,,"3,807,894,177","21,486,766,555",,635,,,,,,"170,695,490","79,728,541",,,,,,,"10,431,060,259","1,036,516,167",,,,,,,,,,,,,,,,,,,,,,,,"3,807,894,177","4,844,410,344",,,,,,"31,917,826,814",,,,,,,,
[006650],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87,670,768,927",,,,,,,,,"-1,478,946",,"3,141,730,121",,"3,067,933,745","349,399,439",,,,,,,,,,,,,"13,446,435,596",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,843",,,,,,,"70,109,816,729","347,802,655,183",,,,,,,,"4,803,764,931","2,671,871,592",,,,,,,"101,117,204,523","21,287,844,340",,,,,"3,140,251,175",,,,,,,"3,141,730,121","-1,478,946",,,,,,,,,,,"66,969,565,554","88,257,409,894",,,,,,"448,919,859,706",,,,,,,,
[001440],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,250,296,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"24,265,080,000",,,,,,,,,,,,,"1,000",,,,,,,,0,,,,,,,,,,,,,,,,,,,,"9,935,588,000",,,,,,,"20,016,815,000","371,925,343,000",,,,,,,,,,,,,,,,"35,515,376,000","1,128,110,000",,,,,"-5,200,000",,,,,,,,,,,,,,,,,,,"20,022,015,000","21,150,125,000",,,,,,"407,440,719,000",,,,,,,,
[084010],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,486,281,694",,,,,,,,,"-677,362,561",,"25,114,660",,"2,120,288,800","1,175,735,747",,,,,,,,,,,,,"4,560,962,776",,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,"8,383,432,717",343,,,,"7,123,797,412","212,414,996,056",,343,,,,,,"1,148,391,287","418,483,258",,,,,,,"22,430,677,187","1,924,881,405",,,,,"-652,247,901",,,,,,,"25,114,660","-677,362,561",,,,,,,,,,,"7,776,045,313","9,700,926,718",,,,,,"234,845,673,243",,,,,,,,
[001790],"115,134,000","66,596,000","1,501,092,000","4,411,672,000","137,378,000",,,,,,,"359,712,000","1,522,802,000","6,463,000","891,397,000","154,397,000","6,387,710,000","-222,428,000","2,024,147,000",,,,"446,378,000",,,,"25,191,000","4,002,334,000","618,965,000",,"2,177,555,000","2,094,293,000",,,"539,647,000",,"469,149,000","7,576,722,000","6,125,132,000",,,,,,,,,"-200,167,000",,"-380,694,000",,"4,398,205,000","13,076,479,000",,"550,905,000","67,264,000","1,035,330,000","27,328,000",,"4,485,904,000",,,,"88,965,000","188,812,000","24,727,911,000","90,979,000","289,532,000","15,106,000","421,751,000",,,,,,,,,"-1,146,000",,,,,,,,,,,,,,,,"3,220,000",,,,,,,,,,,,,"10,690,000",,"-1,146",,,,"-9,624,842,000","254,266,357,000",,"-1,146",,,,,,"4,002,334,000","2,141,767,000",,,,,,,"30,853,043,000","4,630,272,000",,,,,"-580,861,000",,,,,,,,"38,094,000","-238,261,000",,,"-380,694,000",,,,,,,"-9,043,981,000","-4,413,709,000",,,,,,"285,119,400,000",,,,,,,,
[001130],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,636,408,380",,,,,,,"-1,150,981,967",,"-6,982,315,427",,"-1,150,981,967",,,,,,,,,,,,,,,,"11,415,436,455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,959,021,433",,,"3,021",,,,"-3,049,157,871","66,753,970,034",,,,,,,,,,,,,,,,"19,051,844,835","2,036,165,475",,,,,"-8,133,297,394",,,,,,,,"-6,982,315,427",,,,,,,,,,,"5,084,139,523","7,120,304,998",,,,,,"85,805,814,869",,,,,,,,
[003490],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,260,415,781",,,,,,,"-87,111,413,280",,"-1,974,325,261",,"-87,113,757,285",,"61,261,985,206","258,213,465,461",,,,,,,,,,,,,"290,322,631,743",,,,,,,"-1,686",,,,,,,,,,,,,,,,,,,,,"-2,344,005",,,,,,,,,,,,,,,,,"-1,736",,,"-217,402,153,517","2,391,563,887,870",,,,,,,,"93,295,788,526","78,846,479,219",,,,,,,"336,583,047,524","-36,826,302,810",,,,,"-89,088,082,546",,,,,,,,"-1,974,325,261",,,,,,,,,,,"-128,314,070,971","-165,140,373,781",,,,,,"2,728,146,935,394",,,,,,,,
[005880],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,414,794,736",,,,,,,,,"-424,584",,"8,705,737,256",,"7,619,160,708","12,947,710,678",,,,,,,,,,,,,"2,983,884,072",,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,731,128,417",,,,,,,,,,,,,,,,258,,,,"14,993,190,592","103,967,087,705",,,,,,,,"8,891,778,752","453,424,036",,,,,,,"23,398,678,808",,,,,,"8,705,312,672",,,,,,,"-25,391,161","-424,584",,,,,,,,,,,"6,287,877,920","6,287,877,920",,,,,,"127,365,766,513",,,,,,,,
[003830],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,056,874,724",,,,,,"58,529",,,"146,640,000",,"58,529",,"346,349,274","463,164,626",,,,,,,,,,,,,"3,201,595,553",,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"1,338",,,,"1,649,408,896","37,727,369,556",,,,,,,,"430,570,117","30,642,939",,,,,,,"2,144,720,829","189,495,398",,,,,"146,698,529",,,,,,,,"146,640,000",,,,,,,,,,,"1,502,710,367","1,692,205,765",,,,,,"39,872,090,385",,,,,,,"3,265,823,019",
[016090],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"375,229,284",,,,,,,"193,786,738",,,,"193,786,738",,"321,799,718","572,016,748",,,,,,,,,,,,,"29,020,293,499",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,"1,067,968,143","25,340,397,796",,,,,,,,"307,788,409","1,473,220,989",,,,,,,"29,395,522,783","416,263,429",,,,,"193,786,738",,,,,,,,,,,,,,,,,,,"874,181,405","1,290,444,834",,,,,,"54,735,920,579",,,,,,,,
[069460],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"478,800,462",,,,,,,,,"915,837",,"-175,412,502",,"226,228,574","454,508,221",,,,,,,,,,,,,"1,216,126,707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,-4,,,,"-267,609,049","30,025,586,567",,,,,,,,"538,458,756","195,242,191",,,,,,,"1,694,927,169","416,634",,,,,"-174,496,665",,,,,,,"-175,412,502","915,837",,,,0,,,,,,,"-93,112,384","-92,695,750",,,,,,"31,720,513,736",,,,,,,,
[021040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,618,388,649",,,,,,,,,,,,,"172,227,608","432,423,000",,,,,,,,,,,,,"2,875,284,191",,,,,,,,,,,,,,,,,,,,,"-19,300,163",,,,,,,,,,,,,,,,,,,,"838,883,177",,,34,34,,,"1,689,320,305","47,309,668,873",,,,,,,,"1,193,825,217","319,240,810",,,,,,,"6,493,672,840","-14,730,093",,,,,"29,864,539",,,,,,,,,,,,,,,,,,,"1,659,455,766","1,644,725,673","1,659,455,766",0,,,,"53,803,341,713",,,,,,,,
[067080],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"827,100,498",,,,,,,,,,,,,"786,032,390","371,054,807",,,,,,,,,,,,,"8,002,295,458",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,"476,124,346","9,683,428,808",,27,,,,,,"151,559,360","89,951,277",,,,,,,"8,829,395,956","704,345,652",,,,,,,,,,,,,,,,,,,,,,,,"476,124,346","1,180,469,998",,,,,,"18,512,824,764",,,,,,,,
[192080],"4,479,297,952","6,839,760","13,772,481","9,019,337,927","2,301,427",,,,,,,"18,138,404",,0,"302,337,463","2,199,000","69,500","1,009,281,373","144,240,357",,,,,,,,"5,137,008",,"84,420,750",,"-12,015,904","204,115,540",,,0,,"50,113,607","-34,691,802","10,708,017,461","571,481,235",,,,,,,,,,"-352,119,386",,"1,203,635,337","157,407,834",,"530,832,948","2,072,600","118,590,000",,,"970,324,205",,,,"16,550,864","55,532,332","18,849,986,547",0,"34,295,622","674,975","3,957,776",,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,"-259,014,825",,879,,,,"10,862,474,076",,,879,,,,,,,"84,420,750",,,,,,,"29,558,004,008","624,072,252",,,,,"-352,119,386",,,,,,,"-352,119,386",,,,,,,,,,,,"11,214,593,462","11,838,665,714",,,,,,"29,558,004,008",,,,,,"29,558,004,008",,
[012510],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,418,047,164",,,,,,,,,,,,,"191,428,966","1,126,083,842",,,,,,,,,,,,,"14,360,330,984",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,"4,434,930,283","16,759,525,823",,,,,,,,"423,969,572","146,024,096",,,,,,,"20,778,378,148","746,618,833",,,,,"-23,897,696",,,,,,,,,,,,,,,,,,,"4,458,827,979","5,205,446,812",,,,,,"37,537,903,971",,,,,,,,
[213420],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-394,625,975",,,,0,,,,,,0,,,"18,415,072","45,956,989",,,,,,,,,,,,,"1,246,409,921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18,,,,"-216,952,701","6,115,808,648",,-18,,,,,,0,"155,137,981",,,,,,,"851,783,946","-50,077,210",,,,,0,,,,,,,,,,,,,,,,,,,"-216,952,701","-267,029,911",,,,,,"6,967,592,594",,,,,,,,
[077360],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,981,991,151",,,,,,,,,,,,,"281,569,199","317,221,099",,,,,,,,,,,,,"2,223,635,036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,565,,,"1,722,153,791","8,034,571,747",,565,,,,,,"180,661,760","240,789,099",,,,,,,"4,205,626,187","311,640,616",,,,,"27,327,817",,,,,,,,,,,,,,,,,,,"1,694,825,974","2,006,466,590","1,694,825,974",,,,,"12,240,197,934",,,,,,,,
[004830],,,,,,,,,,,"10,357,815,805",,,,,,,"75,370,085","94,641,626",,,,"271,728",,,,,,,,"1,374,102","92,687,592",,,,,"13,302,911","99,585,090","81,377,694",,,,,,,,"791,620,945",,,,,"442,673,512","193,646,784",,,,,,,,,,,,,"1,818,142,442",,,,,,,,,"3,263,689,182",,,,20,,,,,,,,,,,,"-166,896,439",,,,,,,,,,"4,331,882,398",,,,,,"-78,678,181",,,8,,,,"928,754,065","13,621,504,987",,8,,,,,,"138,013,218","102,701,655",,,,,,,"2,255,219,220","79,281,558",,,,,"791,620,945",,,"758,620,178",,,,,,,,,,,,,,"51,912,500",,"137,133,120","216,414,678",,,,,,"15,876,724,207",,,,,,"11,492,929,309",,
[090410],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"762,023,271",,,,,,,"-4,659,950",,,,,,"1,585,125,559","115,202,901",,,,,,,,,,,,,"3,657,173,591",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,,,,"1,737,982,603","25,293,429,352",,,,,,,,"135,275,669","66,505,760",,,,,,,"4,419,196,862","420,533,467",,,,,"-4,659,950",,,,,,,,0,,,,,,,,,,,"1,742,642,553","2,163,176,020",,,,,,"29,712,626,214",,,,,,,,
[024900],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-303,421,776",,,,,,,,,,,,,"618,957,897","307,583,692",,,,,,,,,"2,777,975,845",,,,"2,506,025,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,777,975,845",,,,,,20,,,,"3,415,370,262","197,544,959,302",,,,,,,,0,"110,028,651",,,,,,,"2,202,603,824","148,844,846",,,,,"2,777,975,845",,,,,,,,,,,,,,,,,,,"637,394,417","786,239,263",,,,,,"199,747,563,126",,,,,,,"668,258,183",
[194480],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-895,309,066",,,,,,,,,,,,,"16,356,706","-188,384,904",,,,,,,,,,,,,"6,372,210,281",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138,637,051",,,-33,,,,"-338,508,255",,,-30,,,,,,"-9,452,230","876,918,290",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-338,508,255",,,,,,,,,,,,,,,
[017680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"199,871,810",,,,,,,,,,,,,"84,228,814","30,933,434",,,,,,,,,,,,,"5,024,418,249",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,"3,937,169,022",,,,,,,,"268,782,838","98,472,907",,,,,,,"5,224,290,059","-14,794,791",,,,,"97,652,050",,,,,,,,,,,,,,,,,,,"97,652,050","82,857,259",,,,,,"9,161,459,081",,,,,,,,
[206560],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,282,389,857",,,,,,,,,,,,,"307,808,119","93,312,641",,,,,,,,,,,,,"991,729,615",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,,,,"1,148,787,071","4,913,734,351",,265,,,,,,"204,650,308","28,085,849",,,,,,,"2,274,119,472","171,533,805",,,,,,,,,,,,,,,,,,,,,,,,"1,148,787,071","1,320,320,876",,,,,,"7,187,853,823",,,,,,,,
[008000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,348,333,509",,,,,,,,,"25,007,408",,"-608,288,407",,"4,447,777,428","4,670,093,657",,,,,,,,,,,,,"16,533,860,720",,,,,,,,,,,,,,,,,,,,,,,,,,"25,007,408",,,,,,,,,,,,,,,,,,121,,,,"5,031,302,937","146,473,916,275",,,,,,,,"1,871,993,190","174,159,200",,,,,,,"25,882,194,229","1,813,599,354",,,,,"-583,280,999",,,,,,,"-608,288,407",,,,,,,,,,,,"5,614,583,936","7,428,183,290",,,,,,"172,356,110,504",,,,,,,,
[067990],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"566,867,868",,,,,,,,,0,,"385,500,480",,"836,930,644","97,635,065",,,,,,,,,,,,,"7,219,579,851",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,444,891,599",18,,,,"858,592,926","178,273,071,037",,18,,,,,,"772,043,134","241,597,795",,,,,,,"9,231,339,318","302,625,662",,,,,"385,500,480",,,,,,,"385,500,480",0,,,,,,,,,,,"473,092,446","775,718,108",,,,,,"187,504,410,355",,,,,,,,
[002150],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,877,084,874",,,,,,,,,"-29,442,479",,,,"25,304,892,095","-55,931,272",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,304,288",,,,,,,,,,,,,,,,,,537,,,,"17,744,704,870",,,,,,,,"60,152,259,814","254,964,059","79,196,028",,,,,,,,"5,533,823,113",,,,,"-29,442,479",,,,,,,,,,,,,,,,,,,"17,774,147,349","23,307,970,462",,,,,,"58,275,174,940",,,,,,,,
[100130],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,"4,897,339,047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,897,339,047",,,,,,,,,,,,,,,
