,dart_AdvertisingExpenses,dart_AllowanceForOtherDoubtfulAccounts,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_CumulativeLossPreviouslyRecognisedInOtherComprehensiveIncomeArisingFromReclassificationOfFinancialAssetsOutOfFairValueThroughOtherComprehensiveIncomeIntoFairValueThroughProfitOrLossMeasurementCategory,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpenseForManagementOfAffairs,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromCommission,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssets,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssetsFinancialIncome,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,dart_GainsOnDisposalsOfHeldForTradingFinancialAssets,dart_GainsOnDisposalsOfIntangibleAssets,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestments,dart_GainsOnDisposalsOfOtherNonCurrentAssets,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnSaleOfInvestmentsInAssociates,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnTransactionOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAsset,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfHeldForTradingFinancialAssets,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_ImpairmentLossesOnAssociates,dart_ImpairmentLossesOnAvailableForSaleFinancialAssetsFinancialExpense,dart_ImpairmentLossesOnIntangibleAssets,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesFromRedemptionOfBonds,dart_LossesOnDisposalOfFairValueFinancialLiabilities,dart_LossesOnDisposalOfHeldForTradingFinancialAssets,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalOfInvestmentProperty,dart_LossesOnDisposalsOfAvailableForSaleFinancialAssetsFinancialExpense,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnDispositionOfReceivablesFinancialExpense,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnLitigationSettlements,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnTransactionOfForeignExchangeForwardFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAsset,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfFairValueFinancialLiabilities,dart_LossesOnValuationOfForeignExchangeForwardFiancialExpense,dart_LossesOnValuationOfHeldForTradingFinancialAssets,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_PersonalExpense,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_ReversalOfImpairmentLossesOnIntangibleAssets,dart_SalariesWages,dart_SalesPromotionExpenses,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WarrantyExpenses,entity_BasicEarningsLossPerShare,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLossBeforeTax,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromRenderingOfServices,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_CostOfSales,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods,ifrs_SharebasedPaymentTransactions
[104200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,750,103,936",,,,,"33,304,138","9,961,429",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,739,850,090",,,,,,,,,,-230,,,,-230,,,,,"1,143,385","157,476,492",,"6,155,533","-576,133,506",,"-3,152,717,159","-3,146,561,626",,,"21,989,746,154",,,,,,
[010060],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71,939,143,000",,,,,"3,946,179,000","1,545,058,000",,,,,,,,,,,,,,,,,,,,,,,"30,261,150,000",,,,,,,,,,,,,,,,,,,,,,,,,,"554,463,250,000","1,847",,,,,"22,863,266,000","12,913,425,000","102,200,293,000","20,349,243,000",,,"44,041,180,000","64,390,423,000",,,"656,663,543,000",,,,,,
[017670],"37,489,000,000",,,,"1,242,501,000,000",,,,,,,,,,,,,,,,"593,341,000,000",,,,,,,"73,726,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"161,691,000,000","2,735,856,000,000","420,680,000,000",,,,,,,,,,,,"110,106,000,000",,,,,,,,,,"3,156,536,000,000",,,,,,,,,,,,,,,,,,,,"211,306,000,000","231,477,000,000",,,,,,,,,"6,780",,,,"6,780",,,,"152,635,000,000","64,288,000,000","23,357,000,000",,"85,482,000,000",,,"478,715,000,000","564,197,000,000",,,"3,156,536,000,000",,,,,,
[063440],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"753,075,654",,,,,,"715,027",,,,,,,,,,,,,,,,,,,,,,,"1,090,180,679",,,,,,,,,,,,,"-419,337,281",,,,,,,,,,9,11,-2,"10,597,287,476",9,,,,,0,"57,857,645","1,843,256,333",0,"36,280,988",,"358,812,122","427,161,979","427,161,979","-68,349,857","12,440,543,809",,,,,,
[005610],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,454,560,117",,,,,"429,030,282","94,947,334",,,,,,,,,,,,,,,,,,,,,,,"43,876,138,117",,,,,,,,,,,,,"-74,882,554",,,,,,,,,,141,,,"187,328,280,293",,,,,,"702,699,248","55,432,439","60,270,393,870","-915,542,247",,,"1,150,951,455","2,066,493,702",,,"247,598,674,163",,,,,,
[048770],"127,083,302",,"31,717,733",,"103,976,188","56,602,783",,,,,,,,,,"6,258,545,156","11,724,238,647",,,,"93,952,578",,,,"155,075,232",,"43,671,452",,"4,024,144",,,"30,812,157","4,976,609","3,654,001",,,,,,,,,,,,,,,,,,"46,327,900",,,,,,,,"21,399,722","241,978,709","17,166,918",,"3,900,000","-9,279,044","2,958,858",,,,,,,,,,,,,,,,,,,,,,"8,360,000","3,097,551","167,295,285","21,881,324",,,"1,731,406,065","257,163,172",,,,"226,153,795","15,561,138",,,,"162,499,365","10,356,046","83,935,741","4,610,074",,,,,,"7,642,669,668","15,358,750,142",,,,"1,655,711,328",,"3,274,184","10,575,866","126,802,393","3,287,229,942","4,698,584","95,553,289","19,588,887","172,688,171",,,,,,,,,,,,,,,,,,,113,,,"17,982,783,803",,,,,,"241,978,709","17,166,918","5,018,636,007","260,307,610",,,"1,456,879,321","1,717,186,931",,,"23,001,419,810",,,,,,
[009450],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,712,873,324",,,,,"2,103,416,914","5,286,563,798",,,,,,,,,,,,,,,,,,,,,,,"24,035,142,653",,,,,,,,,,,,,,,,,,,,,,,217,,,"100,039,810,090",217,,,,,"236,924,392","11,745,181","31,748,015,977","1,567,709,469",,,"2,736,837,760","4,304,547,229",,,"131,787,826,067",,,,,,
[000050],"-52,604,620",,,0,"10,782,694,404","7,968,380","5,988,881",,,,,,"14,744,678,479",,"29,428,292,538",,,,,,"1,060,240,555",0,,,"53,970,357",,"41,014,835",,,,,"246,090,715","46,252,015","142,899,318",,,,"4,060,887,674",,,0,,,,"2,949,712,124",,,,,,,,,,,,,,,"7,399,844","1,241,713,903","189,869,202",,,"-487,162,210","494,218,666",,,,,,0,,,"1,094,021,620",,,,,,,0,,,,,,,"25,835,636","737,436,612","13,983,657",,,"7,631,640,272","8,048,618",,"1,018,163,419",0,"3,876,300,069","1,115,061,733",,,,"67,327,219",,,"16,449,818",,,,"29,895,829,681",,,,,,,"567,876,044",,,"4,284,768","375,558,270","13,950,062,691","819,300","42,525,692","675,845,868","12,728,107",,,,,,,,,,,,,,,,,,,291,,,"44,172,971,017",291,,,,,"2,259,877,322","4,250,756,876","21,581,702,963","4,400,704,122",,,"7,983,054,040","12,383,758,162",,,"65,754,673,980",,,,,"35,858,844,299",
[013580],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,051,575,965",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,660,635,506",,,,,,,,,,,,,"1,539,238,719",,,,,,,,,,"1,138",,,"332,038,034,973",,,,,,"4,516,741,597","1,024,469,278","32,712,211,471","2,852,321,423",,,"10,076,046,714","12,928,368,137",,,"364,750,246,444",,,,,,
[004200],,,,,,,,"123,800,232,174",,,,,,,,,,0,"605,526,661",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,878,614,623",,,,,"270,015,072","1,945,077,339",,,,,,,,"139,974,189,625",,,,,,,0,"642,021,540",,,,,,,"5,331,837,707",,,,,,,,,,,,,,,,,,,,,,,231,,,"124,405,758,835",194,,,,,"2,470,618,833","214,043,848","16,210,452,330","1,683,854,193",,,"5,263,123,178","6,946,977,371",,,"140,616,211,165",,,,,,
[060480],,,,,,,,,,"1,546,416,007",,,,,"7,074,004,450",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"679,764,026",,,,,"8,563,366","400,000",,,,,,,,,,"2,013,649,761",,,,"7,679,038,062",,,,,,,,,"392,503,340",,,,,,,,,,,,,,,,,,,,,,,53,,,"8,620,420,457",,,,,,0,"2,824,903","1,072,267,366","146,610,153",,,"544,142,142","690,752,295",,,"9,692,687,823",,,"2,013,649,761",,"7,679,038,062",
[011780],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,896,081,901",,,,,"7,209,866,852","5,828,424,037",,,,,,,,,,,,,,,,,,,,,,,"35,556,855,993",,,,,,,,,,,,,,,,,,,,,,,"1,020",,,"838,854,772,164",,,,,,"17,537,469,861","4,605,807,571","86,452,937,894","10,862,905,059",,,"28,482,957,367","39,345,862,426",,,"925,307,710,058",,,,,,
[000270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"606,427,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"821,125,000,000",,,,,"-540,448,000,000",,,,"46,560,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"1,427,552,000,000",,,,,,,,,,,"72,902,000,000",,"155,345,000,000",,,,,,,,,,"-1,073",,,"7,513,309,000,000",,,,,,,"-26,342,000,000","887,104,000,000","186,410,000,000","20,067,000,000",,"-430,495,000,000","-616,905,000,000",,,"8,400,413,000,000",,,,,,
[089600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,589,413,140",,,,,"22,121","70,000,027",,,,,,,,,,,,,,,,,,,,,,,"15,036,871,459",,,,,,,,,,,,,,,,,,,,,,,498,,,,,,,,,"60,849,321","167,047,660","20,626,284,599","1,269,009,036",,,"4,356,624,537","5,625,633,573",,,,,,,,,
[004270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,793,201,460",,,,,"64,014,525","51,959,193",,,,,,,,,,,,,,,,,,,,,,,"1,469,007,236",,,,,,,,,,,,,"-418,147,033",,,,,,,,,,,33,,"21,400,409,298",,,,,,"112,430,777","-149,229,642","3,262,208,696","238,800,084",,,"886,649,256","1,125,449,340",,,"24,662,617,994",,,,,,
[095660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,376,695,234",,,,,"1,218,289,006","26,893,173",,,,,,,,,,,,,,,,,,,,,,,"11,698,259,854",,,,,,,,,,,,,"300,221,615",,,,,,,,,,133,,,"12,150,926,875",,,,,,"75,364,382","392,512,552","15,074,955,088","1,881,224,291",,,"2,816,659,695","4,697,883,986",,,"27,225,881,963",,,,,,
[042420],,,,,,,,,,,,,,,,,,,,,"3,803,949",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,349,111",,,,"178,354,229","-41,625,891",,,,,"10,000","70,000",,"131,201,169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"311,065,590",,,,,,,,,,105,,,,,,,,,"-80,388,829","817,834,939",,"-251,388,159",,,"916,215,308","1,167,603,467",,,"136,728,338",,,"25,510,500","109,091,194","2,126,644",
[090350],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,385,921,666",,,,,"388,450,187","60,780,916",,,,,,,,,,,,,,,,,,,,,,,"19,646,463,207",,,,,,,,,,,,,,,,,,,,,,,265,,,"96,771,679,898",265,,,,,"1,601,957,883","747,349,134","27,032,384,873","1,436,244,364",,,"5,422,737,824","6,858,982,188",,,"123,804,064,771",,,,,,
[000320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,826,089,960",,,,,"143,207","59,766,206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,,,,"4,031,512,640",,,,,,,,,,320,,,,,,,,,"1,075,319,027","1,594,612,512",,"-32,014,601",,,"3,317,775,047","3,285,760,446",,,,,,,,,
[004370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,627,825,448",,,,,"6,332,847,841","676,265,420",,,,,,,,,,,,,,,,,,,,,,,"125,784,493,184",,,,,,,,,,,,,,,,,,,,,,,"4,117",,,"331,570,950,562","4,117",,,,,"1,387,764,948","3,512,144,075","149,412,318,632","7,597,258,451",,,"23,811,528,545","31,408,786,996",,,"480,983,269,194",,,,,,
[054050],"386,000,619",,,"-9,801,620","510,692,185","20,028,841",,,,,,,,,,,,,,,"157,094,516",0,,"20,700,000","633,766,304",,"203,631,073",,,,,"246,751,734",,,,,,,,,,,,,0,"131,712,536","216,542,617",,,0,,,,0,,,,,,"8,352,925","252,489,018","11,776,403",,"362,822,534",,,,,,0,,,,,"10,076,188",,"316,649,034","-276,517,870",,,,,,,,0,,,,"30,680,640","10,608,813",,,"-689,218,219","2,771,628,749",,,,"393,503,174","263,388,943","4,019,800",,,"220,618,110","4,555,680","6,775,670","1,228,000",,,,,,,,,,,"2,342,063,230","105,249,059",,"13,033,231","4,989,210","8,079,639,598","28,127,246","141,142,986","28,698,995","184,943,235",,,"1,753,593,250",,,0,,,,,,,"168,175,942",,,"2,113,841,957",,"760,640",-20,,,"8,141,446,924",-20,,,,,"292,620,182","360,031,556","7,390,421,379","212,200,032",,,"-279,492,582","-491,692,614",,,"15,531,868,303",,,,,,
[064260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,746,765,710",,,,,"2,429,945,938","1,703,381,990",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,33,,,,,"697,659,852","497,523,152",,"2,655,006,421",,,"1,833,702,868","4,488,709,289",,,,,,,,,
[019680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,585,447,707",,,,,"6,827,132,410","2,094,497,876",,,,,,,,,,,,,,,,,,,,,,,"21,074,047,854",,,,,,147,,146,,,,,,,,,,,,,,,,,,"153,845,879,784",,,,,,"-41,451,258","410,999,123","32,659,495,561","4,217,052,243",,,"13,208,783,473","17,425,835,716",,,"186,505,375,345",,,,,,
[006370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,859,392,260",,,,,"445,849,005","154,843,388",,,,,,,,,,,,,,,,,,,,,,,"23,071,853,053",,,,,,,,,,,,,,,,,,,,,,,-353,,,"9,287,225,055",-353,,,,,"244,418,498","149,634,983","20,212,460,793","60,629,289",,,"-2,723,799,447","-2,663,170,158",,,"29,499,685,848",,,,,,
[000210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"160,020,509,995",,,,,"31,329,790,582","42,862,162,598",,,,,,,,,,,,,,,,,,,,,,,"121,780,879,096",,,,,,,,,,,,,,,,,,,,,,,"2,875",,,"2,786,648,155,452","2,887",,,,,"20,096,174,863","19,290,846,320","281,801,389,091","36,673,037,999",,,"111,009,771,437","147,682,809,436",,,"3,068,449,544,543",,,,,,
[078140],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,004,045,373",,,,,"29,089,508","-39,195,071",,,,,,,,,,,,,,,,,,,,,,,"1,959,934,814",,,,,,,,,,,,,,,,,,,,,,,88,,,"10,326,336,814",88,,,,,"2,016,454","31,868,679","2,963,980,187","123,637,900",,,"978,544,277","1,102,182,177",,,"13,290,317,001",,,,,,
[045390],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,540,112,724",,,,,"34,357,142","439,629,940",,,,,,,,,,,,,,,,,,,,,,,"1,846,207,138",,,,,,,,,,,,,,,,,,,,,,,28,,,"12,182,616,942",,,,,,"1,479,013","167,443,547","4,386,319,862","332,883,876",,,"1,967,920,584","2,300,804,460",,,"16,568,936,804",,,,,,
[047040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,492,313,735",,,,,"79,000,329,401","62,679,221,861",,,,,,,,,,,,,,,,,,,,,,,"87,964,789,937",,,,,,,,,,,,,,,,,,,,,,,103,,,"2,699,836,444,106",103,,,,,"20,941,470,715","6,676,922,006","143,457,103,672","15,281,282,782",,,"42,267,589,784","57,548,872,566",,,"2,843,293,547,778",,,,,,
[042660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"167,595,328,832",,,,,"3,086,611,389","40,852,133,295",,,,,,,,,,,,,,,,,,,,,,,"35,223,443,171",,,,,,,,,,,,,"-6,181,455,831",,,,,,,,,,"1,052",,,"2,040,517,486,825",702,,,,,"4,232,764,809","23,851,747,208","329,668,925,859","118,799,136,937","46,208,284,932",,"107,784,066,066","226,583,203,003",,,"2,370,186,412,684",,,,,,
[000430],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,024,909,939",,,,,"3,439,472,511","1,123,361,599",,,,,,,,,,,,,,,,,,,,,,,"9,387,285,804",,,,,,,,,,,,,0,,,,,,,,,,106,,,"179,096,424,374",,,,,,"1,088,076,048","36,364,299","16,412,195,743","1,707,829,172",,,"6,581,479,930","8,289,309,102",,,"195,508,620,117",,,,,,
[005710],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,916,062,211",,,,,"2,814,452,019","-527,175,204",,,,,,,,,,,,,,,,,,,,,,,"6,635,232,925",,,,,,,,,,,,,,,,,,,,,,,554,,,"167,814,148,163",554,,,,,,"361,427,381","17,551,295,136","3,523,503,315",,,"11,095,613,500","14,619,116,815",,,"185,365,443,299",,,,,,
[005160],,,,,,,,,,,,"85,165,523",,,,,"72,201,506,007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,160,253,436",,"11,517,301,514",,,"15,694,358","59,818,568",,,,,,,,,,"99,385,789",,,,"84,765,006,182",,,,,,,,,"6,259,712,667",,,,,,,,,,,,,,,,,,,,,,,84,,,"83,803,973,044",84,,,,,"883,236,704","558,163,217","12,419,966,103","1,462,879,915",,"11,359,547,176","4,328,175,824","5,791,055,739",,,"96,223,939,147",,,,,,
[001230],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,702,837,204",,,,,"20,187,358,484","43,257,144,955",,,,,,,,,,,,,,,,,,,,,,,"77,396,711,326",,,,,,,,,,,,,,,,,,,,,,,13,,,"1,218,412,852,104",13,,,,,"40,359,767,871","11,560,305,906","131,099,548,530","645,473,752",,,"1,188,115,016","1,833,588,768",,,"1,349,512,400,634",,,,,,
[001520],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,457,386,413",,,,,"871,225,860","209,383,129",,,,,,,,,,,,,,,,,,,,,,,"9,459,072,109",,,,,,,,,,,,,,,,,,,,,,,25,,,"92,331,458,674",38,,,,,"106,978,632","1,899,121,008","13,916,458,522","1,646,093,951",,,"5,265,277,569","6,911,371,520",,,"106,247,917,196",,,,,,
[084670],,,,,,,,,,,,,,"27,142,211,497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"615,447,274",,"7,525,115,289",,,"326,650,332","14,498,044",,,,,,,,,,,,"31,457,887,895",,,,,,,,,,,"5,611,679,750",,,,,,,,,,,,,,,,,,,,,,,118,,,"34,667,326,786",118,,,,,"517,289,570","77,205,191","6,227,127,024","116,525,202",,"9,436,565,915","370,989,981","487,515,183","370,989,981",,"40,894,453,810",,,,,,
[030790],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-892,906,916",,,,,"71,275,385","-10,517,331,310",,,,,,,,,,,,,,,,,,,,,,,"3,077,206,926",,,,,,,,,,,,,,,,,,,,,,,142,,,"19,082,322,653",142,,,,,"466,529,643","317,537,930","2,184,300,010","12,634,390",,,"9,534,073,676","9,546,708,066",,,"21,266,622,663",,,,,,
