,dart_AdvertisingExpenses,dart_AllowanceForOtherDoubtfulAccounts,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestmentProperty,dart_GainsOnDisposalsOfNoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_ImpairmentLossRecoveryOfAccountsReceivables,dart_ImpairmentLossesOnAssociates,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalOfInvestmentProperty,dart_LossesOnDisposalOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnDispositionOfReceivablesFinancialExpense,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnSaleOfInvestmentsInAssociates,dart_LossesOnSaleOfInvestmentsInSubsidiaries,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfForeignExchangeForwardFiancialExpense,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_ReversalsOfAllowanceForOtherDoubtfulAccounts,dart_SalariesWages,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,entity_BasicEarningsLossPerShare,entity_BasicEarningsLossPerShareFromContinuingOperations,entity_BasicEarningsLossPerShareFromDiscontinuedOperations,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_DilutedEarningsLossPerShareFromContinuingOperations,entity_DilutedEarningsLossPerShareFromDiscontinuedOperations,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToAbstract,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_ProfitLossFromContinuingOperations,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_TotalSellingGeneralAdministrativeExpenses,ifrs-full_BasicEarningsLossPerShare,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_CostOfSales,ifrs-full_DifferenceBetweenCarryingAmountOfNoncashAssetsDistributedAndCarryingAmountOfDividendsPayable,ifrs-full_DilutedEarningsLossPerShare,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_EarningsPerShareAbstract,ifrs-full_EmployeeBenefitsExpense,ifrs-full_FinanceCosts,ifrs-full_FinanceIncome,ifrs-full_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs-full_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs-full_GrossProfit,ifrs-full_IncomeTaxExpenseContinuingOperations,ifrs-full_OtherRevenue,ifrs-full_ProfitLoss,ifrs-full_ProfitLossAttributableToAbstract,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,ifrs-full_ProfitLossAttributableToOwnersOfParent,ifrs-full_ProfitLossBeforeTax,ifrs-full_ProfitLossFromContinuingOperations,ifrs-full_ProfitLossFromDiscontinuedOperations,ifrs-full_Revenue,ifrs-full_RevenueFromConstructionContracts,ifrs-full_RevenueFromRenderingOfServices,ifrs-full_RevenueFromSaleOfGoods
[001230],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,799,611,483",,,,,"16,810,209,925","18,095,771,688",,,,,,,,,,,,,,,,,,,,,"72,329,998,006",,,,,,,,,,,,,,,,"-1,047,049,939",,,,,,,,,,,,,674,,,"1,129,770,369,977",,674,,,,,"23,646,786,848","9,505,997,418",,,"172,129,609,489","21,072,057,933",,"62,254,152,418",,"-119,473,269","62,373,625,687","83,326,210,351",,,"1,301,899,979,466",,,
[001520],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-112,978,609",,,,,,,,,,,,,,,,,,,,,,,,,"16,357,133,418",,,,,"5,150,833,819",,,,,"972,769,810","2,766,436,284",,,,,,,,,,,,,,,,,,,,,"16,244,154,809",,,,,,,,,,,,,,,,43,,,,,,,,,,,,,31,,,"126,938,442,055",,43,,,,,"346,268,930","6,451,221,747",,,"21,394,988,628","3,380,397,017",,"5,944,313,962",,"-139,298,293","6,083,612,255","9,380,923,503","6,000,526,486","-56,212,524","148,333,430,683",,,
[084670],,,,,,,,,,,,,,"21,257,273,942",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,731,514,326",,"876,828,249",,,"264,933,004","33,770,292",,,,,,,,,,,"19,125,637,664",,,,,,,,,,"2,635,041,583",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,371",,,"22,134,102,191",,"-1,371",,,,,"136,774,233","45,290,620",,,"-2,096,472,743","-977,263,681","911,991,784","-3,614,571,546",,"-10,105,745","-3,604,465,801","-4,591,835,227","-3,614,571,546",,"20,037,629,448",,,
[000150],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-105,466,179,004",,,,,"6,397,631,736","93,386,608,871",,,,,,,,,,,,,,,,,,,,,"381,049,446,313",,,,,,"-8,266","1,296",,,"-8,266","1,296","-6,970",,,,"-1,902,026,816",,,,,,,,,,,,,,,,"2,819,297,074,357",,,,,,,"11,455,604,603","-33,454,561,266",,,"275,583,267,309","56,314,793,044",,"-237,165,149,091",,"-113,095,554,630","-124,069,594,461","-239,267,348,824","-295,582,141,868","58,416,992,777","3,094,880,341,666",,,
[241560],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64,285,247,000",,,,,"3,271,943,000","2,526,067,000",,,,,,,,,,,,,,,,,,,,,"120,459,457,000",,,,,,,,,,,,,,,,414,,,,,,,,,,,,,,,,"779,056,274,000",,,,,,,"8,599,917,000","-1,354,197,000",,,"184,744,704,000","13,989,430,000",,"41,151,428,000",,,,"55,140,858,000",,,"963,800,978,000",,,
[042670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91,442,722,216",,,,,"2,160,891,981","2,149,187,205",,,,,,,,,,,,,,,,,,,,,"133,391,136,112",,,,,,,,,,,,167,,,,"-997,845,244",,,,,,,,,,,,,,,,"874,921,346,864",,,,,,,"43,609,305,367","11,645,658,793",,,"224,833,858,328","15,701,568,251",,"78,063,511,888",,"28,062,864,654","50,000,647,234","58,492,935,174","42,791,366,923","35,272,144,965","1,099,755,205,192",,,
[034020],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-140,348,279,699",,,,,"5,701,202,720","90,206,111,835",,,,,,,,,,,,,,,,,,,,,"309,249,388,604",,,,,61,,,,61,,,,,,,"-1,872,238,703",,,,,,,,,,,,,"-1,236",,,"2,428,126,443,697",,"-1,236",,,,,"-15,623,863,472","-35,021,412,300",,,"168,901,108,905","48,929,535,603",,"-251,681,799,928",,"61,184,039,197","-312,865,839,125","-246,122,976,345","-295,052,511,948","43,370,712,020","2,597,027,552,602",,,
[003160],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,932,283","911,311",,,,,"149,250,768",,,,"147,531,154",,,,,,"323,841,459","75,218,332",,,,,,,,,"139,913",,,"175,197,350","41,980,806",,,,,0,,,,,,,,"6,200,367,961",,,,,"4,034,889,197","210,256,696",,,,,,,,,,,,,,,,,,,,,"8,494,829,481",,,,,,,,,,,,,,,,"1,703,065,610",,,,,,,,,,,,,283,,,"31,751,774,736",,283,,,,,"541,159,528","389,843,848",,,"16,398,263,052","1,789,373,234",,"8,084,311,548",,"455,039,529","7,629,272,019","9,873,684,782",,,"48,150,037,788",,,
[001530],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,673,923,812",,,,,"6,667,076,882","775,879,361",,,,,,,,,,,,,,,,,,,,,"15,790,051,763",,,,,,,,,,,,,,,,"4,129,485,908",,,,,,,,,,,,,"5,872",,,"148,328,521,087",,,,,,,"429,254,584","-662,210,321",,,"23,463,975,575","3,586,756,678",,"13,016,385,658",,"2,171,312,992","10,845,072,666","16,603,142,336",,,"171,792,496,662",,,
[171010],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-489,580,892",,,,,"307,428,147","122,516,593",,,,,,,,,,,,,,,,,,,,,"1,358,897,349",,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24,,,"8,688,233,502",,-24,,,,,"471,760,734","89,051,638",,,"869,316,457","-368,800,050",,"-318,578,384",,0,"-318,578,384","-687,378,434",,,"9,557,549,959",,,
[267980],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,119,796",,,,,,,"1,019,192,574",,"269,527,866",,,,,,"623,428,765","386,523,263",,,,,,,,,,,,,,,,,"1,204,752,589",,,,,,,,,"20,325,636,951",,,,,"650,993,615","1,445,091,248",,,,,,,,,,,,,,,,,,,,,"86,698,896,161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,823",,,"248,282,100,536",,"1,823",,,,,"1,828,181,354","1,681,363,499",,,"107,024,533,112","5,287,728,865",,"14,096,992,598",,,"14,096,992,598","19,384,721,463",,,"355,306,633,648",,,
[005990],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,042,532",,,,,,,"1,019,192,574","-1,204,752,589","550,818,931",,,,,,"1,086,541,751","581,780,210",,,,,,,,,,,,,,,,,"10,294,547,722",,,,,,,,,"21,063,141,378",,,,,"909,208,414","1,656,322,398",,,,,,,,,,,,,,,,,,,,,"110,217,475,603",,,,,,,,,,,,,,,,"-424,020,520",,,,,,,,,,,,,-164,,,"274,107,059,141",,-164,,,,,"11,381,089,473","1,004,081,658",,,"131,280,616,981","2,772,409,760",,"7,716,755,735",,"9,797,175,737","-2,080,420,002","10,489,165,495",,,"405,387,676,122",,,
[067280],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,667,621,305",165,,,,,,,,,,,,,,,,"46,600,547,011",,,,,,,,,,,"13,988,850,937",,,,,,,,,,"60,589,397,948",,,
[041920],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,491,181,146",,,,,"116,613,079","1,043,746,274",,,,,,,,,,,,,,,,,,,,,"2,941,970,471",,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,,,"14,209,501,807",,548,,,,,"2,239,214","5,033,469",,,"9,433,151,617","869,500,571",,"4,697,341,635",,,"4,697,341,635","5,566,842,206",,,"23,642,653,424",,,
[058110],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,058,136,040",,,,,"228,346,724","504,233,007",,,,,,,,,,,,,,,,,,,,,"2,236,665,730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,681",,,"10,742,425,503",,"1,681",,,,,"-144,940,323","1,005,681",,,"13,294,801,770","1,175,203,380",,"9,752,992,381",,"85,292,872","9,667,699,509","10,928,195,761",,,"24,037,227,273",,,
[009680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"965,487,209",,,,,"397,964,801","11,038,246",,,,,,,,,,,,,,,,,,,,,"3,103,579,691",,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,"37,316,701,249",,,,,,,"9,576,056","1,161,528,158",,,"4,069,066,900","405,690,244",,"2,098,675,622",,,"2,098,675,622","2,504,365,866",,,"41,385,768,149",,,
[033920],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"847,514,535",,,,,"3,366,273,586","-40,556,786,564",,,,,,,,,,,,,,,,,,,,,"13,517,310,414",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,168,857,302",,,,,,,,"760,574,533",,,"14,364,824,949","10,003,640,040",,"35,978,684,044",,,,"45,531,149,218","35,527,509,178","451,174,866","34,533,682,251",,,
[018700],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,746,927,608","280,106,548",,,,,"12,920,046","1,151,353,628",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-258,642,211",,,,,,,,,,,,,-43,,,,,-43,,,,,"27,909,541","40,550,860",,,,"46,683,999",,"-1,264,482,122",,"-12,801,453","-1,251,680,669","-1,217,798,123","-1,264,482,122",,"9,027,034,156",,,
[030790],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,138,934,983",,,,,"250,794,371",,,,,,,,,,,,,,,,,,,,,,"1,202,062,434",,,,,,,,,,,,,,,,"-6,311,269,496",,,,,"-2,779,794,045",,,,,,,,"-1,762","-1,484",-278,"1,734,486,048",,"-1,762","-1,484",-278,,,,"174,767,787",,,"63,127,451","-550,288",,"-17,595,409,651",,,,"-14,816,165,894","-14,815,615,606","-2,779,794,045","1,797,613,499",,,
[018260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,628,448,646","-6,763,215,060",,,,,,,,,"4,265,599,568","17,243,711,608",,,,,,,,,,,,"18,021,736,005","-2,108,144,706",,,,,,,,,,,,,"196,721,848,207",,,,,"4,687,778,111","3,322,721,372",,,,,,,,,,,,,,,,,,,,,"210,720,256,987",,,,,,,,,,,,,,,,"1,472,317,597",,,,,,,,,,,,,"1,864",,,"2,159,164,257,566",,"1,864",,,,,"20,179,190,867","31,108,945,194",,,"407,442,105,194","64,692,179,193",,"145,796,797,677",,"1,617,400,074","144,179,397,603","210,488,976,870",,,"2,566,606,362,760",,,
[028050],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,268,462,461","7,364,300,171",,,,,,,,,"2,065,128,887","2,408,644,687",,,,,,,,,,,,"7,612,594,092","9,497,922,498",,,,,,,,,,,,,"81,574,922,130",,,,,"44,494,234,669","50,485,506,574",,,,,,,,,,,,,,,,,,,,,"72,998,846,632",,,,,,,,,,,,,,,,"-2,383,345,696",,,,,,,,,,,,,331,,,"1,515,968,493,717",,,,,,,"19,175,645,477","16,041,407,319",,,"154,573,768,762","22,368,987,903",,"64,239,118,333",,"-609,587,541","64,848,705,874","86,608,106,236",,,"1,670,542,262,479",,,
[005930],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,146,292,000,000",,,,,"290,279,000,000","1,060,839,000,000",,,,,,,,,,,,,,,,,,,,,"12,913,652,000,000",,,,,,,,,,,,,,,,"1,461,840,000,000",,,,,,,,,,,,,808,,,"31,906,198,000,000",,808,,,,,,"1,769,583,000,000",,,"21,059,944,000,000","2,214,614,000,000",,"5,555,083,000,000",,"66,119,000,000","5,488,964,000,000","7,769,697,000,000","5,555,083,000,000",,"52,966,142,000,000",,,
[010140],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-707,735,115,944",,,,,"291,760,443,161","286,414,478,041",,,,,,,,,,,,,,,,,,,,,"149,967,496,869",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,162","-1,166","2,249,272,432,365",,,,,,,"62,359,336,108","65,006,300,667",,,"-557,767,619,075","4,502,548,717",,"-704,244,734,982",,"-3,227,037,654","-701,017,697,328","-699,742,186,265",,,"1,691,504,813,290",,,
[002170],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,642,306,037",,,,,"334,001,843","-158,283,596",,,,,,,,,,,,,,,,,,,,,"1,658,014,272",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,716",,,"33,706,051,014",,,,,,,"-900,928,296","902,689,788",,,"17,300,320,309","-4,499,124,156",,"13,439,085,404",,,"13,439,085,404","17,938,209,560",,,"51,006,371,323",,,
[004450],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,521,004,687",,,,,"253,936,527","73,488,054",,,,,,,,,,,,,,,,,,,,,"3,770,991,813",,,,,,,,,,,,,,,,"1,920,525",,,,,,,,,,,,,939,,,"28,229,888,888",,,,,,,"450,257,334","71,055,367",,,"6,291,996,500","610,061,441",,"1,714,110,277",,0,"1,714,110,277","2,324,171,718",,,"34,521,885,388",,,
[101000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,656,532,551",,,,,"37,334,248","343,409,697",,,,,,,,,,,,,,,,,,,,,"-570,280,485",,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,"6,421,282,064",,18,,,,,"177,278,489","47,465,199",,,"1,086,252,066",,,"1,220,643,812",,,"1,220,643,812","1,220,643,812",,,"7,507,534,130",,,
[003100],,,,,,,,,,,,,"47,370,096",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,160,725,637",,,,,"175,716,767","287,544,055",,,,,,,,,,"983,105,628",,,,,,,,,,,"4,417,373,982",,,,,,,,"27,453,714,944",,,,,,,,"712,435,818",,,,,,,,,,,"35,110,371,230",,175,,,"27,501,085,040",,175,,,,,"3,507,745,222","173,740,923",,,"8,592,391,818","353,786,907",,"1,073,542,961",,"25,102,983","1,048,439,978","1,427,329,868","1,073,542,961",,"36,093,476,858",,,
[091090],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"344,755,301",,,,,"1,971,401,277","1,438,937,026",,,,,,,,,,,,,,,,,,,,,"3,962,295,718",,,,,,,,,,,,,,,,"-421,424,921",,,,,,,,,,,,,-6,,,"26,138,956,373",,-6,,,,,"1,573,941,495","909,882,953",,,"4,973,559,884","135,726,345",,"-343,990,256",,,"-343,990,256","-208,263,911",,,"31,112,516,257",,,
[108860],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,199,070,195",,,,,"120,591,334","366,403,691",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,,,"8,636,089,985",,-80,,,,,"329,530,084","75,138,792",,,,"-30,185,103",,"-1,669,088,741",,"91,648,642","-1,760,737,383","-1,699,273,844",,,"7,437,019,790",,,
[068270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"181,842,188,235",,,,,"9,534,406,338","11,308,655,011",,,,,,,,,,,,,,,,,,,,,"57,857,661,620",,,,,,,,,,,,,,,,"3,118,742,280",,,,,,,,,,,,,"1,013",,,"189,099,307,784",,"1,008",,,,,"4,026,189,310","1,427,021,157",,,"239,699,849,855","41,979,972,690",,"138,607,540,999",,"514,839,701","138,092,701,298","180,587,513,689",,,"428,799,157,639",,,
[336370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,414,415,214",,,,,"14,465,170","691,628,365",,,,,,,,,,,,,,,,,,,,,"15,456,174,326",,,,,,156,,,,156,,,,,,,,,,,,,,,,,,,,,,"48,264,308,610",,,,,,,"4,884,453,534","1,704,512,703",,,"26,870,589,540","1,431,043,103",,"6,126,268,085",,,"6,126,268,085","7,557,311,188",,,"75,134,898,150",,,
[086980],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,034,353,706",,,,,"247,469,594","-87,439,521",,,,,,,,,,,,,,,,,,,,,"2,322,216,342",,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8,,,"3,241,944,262",,-8,,,,,"25,025,410","136,941,758",,,"1,287,862,636","-82,540,058",,"-504,988,185",,,,"-587,528,243",,,"4,529,806,898",,,
[050960],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,115,377,571",,,,,"37,747,134","82,001,077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,,"4,450,702,687",,149,,,,,"137,405,997","157,464,487",,,,"220,519,839",,"870,662,279",,"-135,292,152","1,005,954,431","1,091,182,118",,,"5,566,080,258",,,
[033790],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,175,050,801",,,,,"188,703,290","19,756,526",,,,,,,,,,,,,,,,,,,,,"4,109,409,052",,,,,,,,,,,,,,,,"125,638,700",,,,,,,,,,,,,149,,,"1,905,581,008",,149,,,,,"-9,785,282","34,053,772",,,"6,284,459,853",0,,"2,513,475,319",,0,"2,513,475,319","2,513,475,319",,,"8,190,040,861",,,
[004970],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,963,199,677",,,,,"-2,564,182,093","-6,121,001,528",,,,,,,,,,,,,,,,,,,,,"12,121,914,123",,,,,,,,,,,,,,,,"-55,272,651",,,,,,,,,,,,,177,,,"89,141,655,227",,,,,,,"286,985,304","3,502,418,524",,,"9,158,714,446","916,850,119",,"2,836,930,208",,"1,250,144","2,835,680,064","3,753,780,327",,,"98,300,369,673",,,
[065350],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,194,504,581",,,,,"1,114,186,031","163,852,381",,,,,,,,,,,,,,,,,,,,,"9,224,174,730",,,,,,,,,,,,,,,,0,,,,,,,,,,,,,138,148,-10,"89,419,362,549",,128,138,-10,,,"-878,651,301","-297,986,224",,,"11,125,780,710","149,352,779",,"3,324,039,631",,"48,648,702","3,275,390,929","3,725,503,308","3,576,150,529","-252,110,898","100,545,143,259",,,
[011930],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,889,425,593",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,120,626,507",,,,,,,,,,,,,,,,-10,,"250,475,946",,,,,,"-1,496,002,733",,,,,,,,"104,663,027,140",,,,,,,,,,,"17,847,332,607","-493,037,020",,,,-15,"3,239,474,457","4,242,440,155",,,"122,510,359,747",,,
[004170],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-48,555,290,329",,,,,"21,594,657,810","70,655,882,137",,,,,,,,,,,,,,,,,,,,,"587,435,854,827",,,,,,,,,,,,,,,,"-5,270,223,060",,,,,,,,,,,,,"-12,017",,,"475,523,235,665",,"-12,017",,,,,"45,071,401,827","11,495,566,177",,,"538,880,564,498","-28,612,975,991",,"-107,849,597,375",,"5,533,940,097","-113,383,537,472","-136,462,573,366",,,"1,014,403,800,163",,,
