,dart_AdvertisingExpenses,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromSaleOfGoods,dart_DepreciationExpense,dart_DividendIncome,dart_Donations,dart_EmployeeBenefits,dart_EntertainmentExpenses,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherGains,dart_OtherLosses,dart_OtherReversalsOfProvisions,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_SalariesWages,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WritedownsOfInventories,dart_WritedownsOfPropertyPlantAndEquipment,entity_BasicEarningsLossPerShare,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossBeforeTax,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_AdministrativeExpense,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_CostOfSales,ifrs_DepreciationAndAmortisationExpense,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_DistributionCosts,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_RawMaterialsAndConsumablesUsed,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod
[004170],,,,,,,,,,,,,,,,,,,,,,,,,,,"46,111,158,707",,,"20,959,833,450","2,713,169,756",,,,,,,,,"233,101,212,530",,,,,,,,,,,,,,,,,,,,,,,,,"6,160",,,"93,075,238,406",,"6,160",,,,,,"16,016,947,691","28,052,371,833",,"279,212,371,237","15,798,799,441",,,"60,594,447,102","76,393,246,543",,,,"372,287,609,643",,,,,,
[031430],,,,,,,,,,,,,,,,,,,,,,,,,,,"6,904,026,913",,,"1,586,134,186","1,166,350,758",,,,,,,,,"91,924,323,726",,,,,,,,,,,,,,,,,,,,,,,,,,"1,113",,"112,911,468,146",,,,,,,,"4,137,596,115","7,213,965,142",,"98,828,350,639","2,451,321,739",0,,"7,948,857,629","10,400,179,368",,,,"211,739,818,785",,,,,,
[003410],,,,,,,,,,,,,,,,,,,,,,,,,,,"24,644,007,872",,,"8,518,390,380","4,086,469,374",,,,,,,,,"22,752,046,385",,,,,,,,,,85,,,,,,,,,,,,,,,298,,,"253,192,476,176",,283,,,,,,"10,613,498,539","4,302,703,664",,"47,396,054,257",,,,"22,765,134,003","22,765,134,003",,,,"300,588,530,433",,,,,,
[010280],,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,974,603,947",,,"280,441,634","136,565,364",,,,,,,,,"5,965,262,024",,,,,,,,,,-66,,,,,,,,,,,,,,,,,,"22,652,907,019",,,,,,,,"102,187,738","244,719,361",,"2,990,658,077",0,,,"-2,688,196,054","-2,688,196,054",,,,"25,643,565,096",,,,,,
[099190],,,,,,,,,,,,,,,,,,,,,,,,,,,"4,416,349,835",,,,,,,,,,,,,"4,801,248,143",,,,,,,,,,,,,,"222,283,237",,,,,,,,,,,354,,,"12,800,144,842",,352,,,,,,,,,"9,217,597,978","701,126,864",,,"3,225,572,840","3,926,699,704",,,,"22,017,742,820",,,,,,
[032080],,,,,,,,,,,,,,,,,,,,,,,,,,,"18,813,098",,,"615,968,917","356,402,829",,,,,,,,,"1,560,058,359",,,,,,,,,,,,,,,,,,,,,,,,,31,,,"5,484,712,381",,,,,,,,"23,183,968","229,529,424",,"1,578,871,457",,,,"484,724,642","484,724,642",,,,"7,063,583,838",,,,,,
[065660],,,,,,,,,,,,,,,,,,,,,,,,,,,"-288,818,853",,,"903,429","717,547",,,,,,,,,"631,809,047",,,,,,,,,,,,,,,,,,,,,,,,,-37,,,"286,584,493",,-37,,,,,,,"45,893,060",,"342,990,194",,,,"-242,739,911","-242,739,911",,,,"629,574,687",,,,,,
[011090],,,,,,,,,,,,,,,,,,,,,,,,,,,"3,220,895,563",,,"188,686,936","33,774,600",,,,,,,,,"13,663,277,997",,,,,,,,,,,,,,,,,,,,,,,,,64,,,"68,682,733,398",,,,,,,,"148,807,671","70,563,830",,"16,884,173,560","-264,805,140",,,"3,562,369,198","3,297,564,058",,,,"85,566,906,958",,,,,,
[031330],,,,,,,,,,,,,,,,,,,,,,,,,,,"9,790,615,178",,,"3,326,477,579","3,367,106,032",,,,,,,,,"4,000,885,618",,,,,,,,,,,,,,,,,,,,,,,,,78,,,"241,466,195,122",,78,,,,,,"1,620,188,331","12,558,758",,"13,791,500,796","1,959,707,191",,,"6,182,649,961","8,142,357,152",,,,"255,257,695,918",,,,,,
[060540],"1,800,000","994,797","1,908,000","32,806,127","4,812,240",,"488,174,063",,"15,334,236","5,389,000",,"18,849,034","40,238,540","309,570",,,"23,838,455","18,725,514","166,196,516","66,134,627",,,,,"68,362,794","8,701,706","-79,471,440","169,047,326",,"92,201,249","8,701,706",,"18,205,955","1,480,136","8,477,181","98,500","158,572,017","2,405,630","8,774,420","583,069,135","50,000","12,206,967","14,399,890","7,344,922",,,,"80,363,333",,,"55,424",725,,,,,,,,,,"255,240,290","647,860",,-4,,,"1,442,172,944",,,,,,,,"169,712,236","89,098,989",,"503,597,695",,,,"-76,585,144","-76,585,144",,,,"1,945,770,639",,,"390,960,149",,,
[056190],,,,,,,,,,,,,,,,,,,"5,334,245","2,514,854,678",,,,,,,"1,954,933,907",,,"2,371,568,084","2,672,569,070",,,,,,,,,"10,903,601,949",,,,,,,,,,185,"12,476,334","37,963,210",,0,,,,,,,,,,,,,,"67,980,603,701",,,,,,,,"21,506,579","2,552,837,277",,"12,858,535,856","961,851,775",,,"3,223,411,844","4,185,263,619",,,,"80,839,139,557",,,,,,
[005850],,,,,,,,,,,,,,,,,,,,,,,,,,,"7,066,557,890",,,,,,,,,,,,,,,,,,,,,,,,,,"-11,972,215,009","-1,133,700,769",,,,,,,,,,,539,,,"112,675,702,276",,,,,,,,,,,"19,038,772,899","4,458,329,481",,,"18,245,788,127","22,704,117,608",,,,"131,714,475,175",,,,,,
[012750],,,,,,,,,,,,,,,,,,,,,,,,,,,"38,987,335,094",,,"4,733,654,262","6,664,428,378",,,,,,,,,"86,923,416,241",,,,,,,,,,,,,,,,,,,,,,,,,845,,,"286,332,909,592",,845,,,,,,"1,211,246,738","87,368,576",,"125,910,751,335","7,377,936,477",,,"28,554,746,339","35,932,682,816",,,,"412,243,660,927",,,,,,
[123700],"6,029,119","1,023,193","28,130,033","256,943,571","15,350,637",,,,"42,041,826",,"3,000,000","68,862,912","61,544,904","132,526,106","109,586,052","193,734,253",0,"45,236,562","16,009,998","147,239,344","129,733,756","205,919,488",,"1,540,452","276,687,773","3,948,081","-1,112,725,997","682,112,099",,"1,504,385,115","352,571,730",,"240,539,540","6,056,043","30,300,000","2,413,381","875,026,414","7,171,794","59,832,829","2,931,564,888","1,619,000","45,277,147",,"18,552,881",,,,"7,427,016,454",,,"326,071","4,441,711",,,,"5,410,000",,0,,,,"9,410,655,728","30,344,988",,10,10,,"22,205,693,432",,10,10,,,,,"16,336,069","152,355,055",,"1,818,838,891","13,216,281",,,"161,890,093","175,106,374",,,,"24,024,532,323",,,,,"14,613,876,595",
[025530],0,,,"44,151,180","1,921,130",,,,"514,300",,0,"7,976,777","3,150,000",,,"3,337,068",,"9,529,467",0,"128,292,512",,"403,834",,,"480,450",2,"2,547,626,683",,,"58,604,539","403,836",,"26,921,423","990,500","7,500,000",,"154,600,270","137,413","1,954,120","426,065,422","275,000","846,127",,"2,645,637",,,,,,,,,,,,"7,229,276",,0,,,,"190,715,581","195,012",,,200,,0,,,200,,,,,0,"128,292,512",,"2,973,692,105","19,558,098",,,"2,714,561,800","2,734,119,898",,,,"2,973,692,105",,,,,,
[069510],,,,,,,,,,,,,,,,,,,,,,,,,,,"1,718,141,824",,,"2,126,386,169","1,805,349,334",,,,,,,,,"6,990,238,376",,,,,,,,,,,,,,,,,,,,,,,,,214,,,"36,873,962,859",,,,,,,,"352,333,085","339,900,746",,"8,708,380,200","226,725,256",,,"1,800,021,064","2,026,746,320",,,,"45,582,343,059",,,,,,
[050760],,,,,,,,,,,,,,,,,,,,,,,,,,,"295,058,932",,,,,,,,,,,,,"2,702,078,364",,,,,,,,,,,,,,"265,507,912",,,,,,,,,,,13,,,"19,593,280,107",,13,,,,,,,,,"2,997,137,296","76,469,706",,,"207,198,502","283,668,208",,,,"22,590,417,403",,,,,,
[003800],,,,,,,,,,,,,,,,,,,,,,,,,,,"6,081,235,643",,,"1,164,452,019","45,923,948",,,,,,,,,"15,922,376,713",,,,,,,,,,,,,,,,,,,,,,,,,"2,927",,,"19,963,735,367",,"2,927",,,,,,"863,576,780","887,904,166",,"22,003,612,356","1,621,296,155",,,"5,602,794,945","7,224,091,100",,,,"41,967,347,723",,,,,,
[089530],,,,,,,,,,,,,,,,,,,,,,,,,,,"2,342,154,123",,,"831,118,280","139,246,336",,,,,,,,,"2,661,432,088",,,,,,,,,,,,,,,,,,,0,,,,,,29,,,"29,557,605,728",,29,,,,,,"1,412,676,462","150,930,815",,"5,003,586,211","367,916,430",,,"1,404,363,990","1,772,280,420",,,,"34,561,191,939",,,,,,
[065160],,,,,,,,,,0,,,,,"836,754,122","53,662,675",0,,"794,004,540","485,962,188",0,"5,235,069",,0,"6,656,265","2,428,239","-1,051,538,178",,,"897,073,062","7,663,308",0,,,,,,,,"1,293,964,449",,,,,,,,,,,0,0,,,,0,,0,,,,,,,-11,,,"6,516,752,820",,-11,-11,,,,,"794,004,540","485,962,188",,"242,426,271",0,,,"-470,170,776","-470,170,776",,,,"6,759,179,091",,,,,,
[069410],,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,985,778,608",,,"60,451,610","44,405,683",,,,,,,,,"2,989,410,250",,,,,,,,,,,,,,,,,,,,,,,,,-165,,,"7,715,471,793",,,,,,,,,"499,141,406",,"1,003,631,642","-350,824,248",,,"-1,119,767,027","-1,470,591,275",,,,"8,719,103,435",,,,,,
[111770],,,,,,,,,,,,,,,,,,,,,,,,,,,"15,424,966,162",,,"6,611,021,259","7,412,552,072",,,,,,,,,"16,777,938,585",,,,,,,,,,,,,,,,,,,,,,,,,243,,,"178,441,366,969",,,,,,,,"1,057,521,717","464,055,133",,"32,202,904,747","3,262,788,196",,,"10,767,180,569","14,029,968,765",,,,"210,644,271,716",,,,,,
[009970],,,,,,,,,,,,,,,,,,,,,,,,,,,"12,145,712,872",,,"40,786,390","9,566,863",,,,,,,,,,,,,,,,,,,,,,,"539,175,289",,,,,,,,,,,"1,029",,,,,,,,,,,"17,241,363","197,403",,,"214,454,561",,,"11,945,433,878","12,159,888,439",,,,,,,,,,
[036180],,,,,,,,,,,,,,,,,,,,,,,,,,,"101,624,938",,,"624,666,838","330,527",,,,,,,,,"1,448,980,208",,,,,,,,,,,,,,,,,,,,,,,,,45,,,"3,568,939,562",,45,,,,,,"10,026,045","63,274,887",,"1,550,605,146",,,,"779,210,091","779,210,091",,,,"5,119,544,708",,,,,,
[036000],,,,,,,,,,,,,,,,,,,,,,,,,,,"-130,539,359",,,"11,504,978","188,868,932",,,,,,,,,"2,144,774,932",,,,,,,,,,,,,,0,,,,,,,,,,,-11,,,"2,607,017,993",,,,,,,,"3,001,230","9,207,217",,"2,014,235,573","-37,136,119",,,"-264,561,207","-301,697,326",,,,"4,621,253,566",,,,,,
[039830],,,,,,,,,,,,,,,,,,,,,,,,,,,"440,063,316",,,"205,193,233","165,795,314",,,,,,,,,"3,752,121,221",,,,,,,,,,,,,,,,,,,,,,,,,20,,,"12,805,559,711",,,,,,,,"330,589,326","77,974,961",,"4,192,184,537","12,445,110",,,"214,401,760","226,846,870",,,,"16,997,744,248",,,,,,
[002630],,,,,,,,,,,,,,,,,,,,,,,,,,,"-319,294,127",,,"28,612","627,122",,,,,,,,,"1,107,667,907",,,,,,,,,,,,,,-5,,,,,,,,,,,,,,"3,236,867,021",,,,,,,,"202,209,996","33,926,671",,"788,373,780",,,,"-488,175,962","-488,175,962",,,,"4,025,240,801",,,,,,
[010470],,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,998,205,063",,,"142,164","3,667,853",,,,,,,,,"9,355,260,190",,,,,,,,,,,,,,,,,,,,,,,,,-99,,,"11,978,710,995",,-99,,,,,,"158,500,270","195,633,865",,"7,357,055,127","-927,575,184",,,"-1,037,021,973","-1,964,597,157",,,,"19,335,766,122",,,,,,
[048260],,,,,,,,,,,,,,,,,,,,,,,,,,,"12,069,582,571",,,"575,861,138","3,238,480,713",,,,,,,,,"13,731,219,169",,,,,,,,,,,,,,,,,,,,,,,,,528,,,"22,671,100,404",,,,,,,,"992,350,310","2,141,148,472",,"25,800,801,740","3,054,299,678",,,"7,501,461,480","10,555,761,158",,,,"48,471,902,144",,,,,,
[136540],,,,,,,,,,,,,,,,,,,,,,,,,,,"421,251,204",,,,,,,,,,,,,"4,663,504,525",,,,,,,,,,,,,,"8,584,475",,,,,,,,,,,160,,,"5,297,361,717",,160,,,,,,,,,"5,084,755,729","198,231,121",,,"1,767,819,222","1,966,050,343",,,,"10,382,117,446",,,,,,
[011320],,,,,,,,,,,,,,,,,,,,,,,,,,,"2,166,778,034",,,"843,657,087","102,633,432",,,,,,,,,"4,692,885,815",,,,,,,,,,,,,,,,,,,,,,,,,135,,,"46,873,976,074",,,,,,,,"454,217,978","159,125,935",,"6,859,663,849","220,239,387",,,"2,392,470,259","2,612,709,646",,,,"53,733,639,923",,,,,,
[056090],,,,,,,,,,,,,,,,,,,,,,,,,,,"257,757,901",,,"202,692,223","19,695,908",,,,,,,,,"1,791,004,898",,,,,,,,,,,,,,,,,,,,,,,,,70,,,"1,012,258,570",,69,,,,,,"150,389,273","23,560,440",,"2,048,762,799",0,,,"313,925,383","313,925,383",,,,"3,061,021,369",,,,,,
[084370],,,,,,,,,,,,,,,,,,,,,,,,,,,"2,903,792,045",,,"1,259,120,251","377,960,467",,,,,,,,,"5,747,809,563",,,,,,,,,,,,,,,,,,,,,,,,,165,,,"8,132,763,690",,,,,,,,"567,364","606,676,995",,"8,651,601,608","626,546,320",,,"3,764,515,140","4,391,061,460",,,,"16,784,365,298",,,,,,
[025820],,,,,,,,,,,,,,,,,,,,,,,,,,,"208,493,713",,,"111,308,192","64,549,086",,,,,,,,,"1,409,952,325",,,,,,,,,,,,,,,,,,,,,,,,,-57,,,"56,967,935,763",,,,,,,,"5,376,647,635","2,640,146,346",,"1,618,446,038","-531,054,367",,,"-1,907,061,770","-2,438,116,137",,,,"58,586,381,801",,,,,,"43,132,333"
[060230],,,,,,,,,,,,,,,,,,,,,,,,,,,"-523,449,565",,,,,,,,,,,,,"3,182,098,381",,,,,,,,,,,,,,"591,508,452",,,,,,,,,,,-126,,,"10,875,070,752",,-126,,,,,,,,,"2,658,648,816",0,,,"-1,068,475,277","-1,068,475,277",,,,"13,533,719,568",,,,,,
[139480],,,,,,,,,,,,,,,,,,,,,,,,,,,"194,077,491,475",,,"5,353,354,470","2,696,529,187",,,,,,,,,"632,493,685,811",,,,,,,,,,,,,,,,,,,,,,,,,"5,635",,,"1,999,163,861,372",,"5,635",,,,,,"32,519,309,886","38,163,749,057",,"826,571,177,286","45,365,707,207",,,"157,013,048,722","202,378,755,929",,,,"2,825,735,038,658",,,,,,
[134060],,,,,,,,,,,,,,,,,,,,,,,,,,,"30,961,799",,,"26,802,646","1,807,103",,,,,,,,,"1,219,579,715",,,,,,,,,,,,,,,,,,,,,,,,,17,,,"582,574,405",,17,,,,,,,"20,222,440",,"1,250,541,514",,,,"76,179,782","76,179,782",,,,"1,833,115,919",,,,,,
[000760],,,,,,,,,,,,,,,,,,,,,,,,,,,"82,189,819",,,"212,647,875","58,278,627",,,,,,,,,"1,678,435,046",,,,,,,,,,,,,,,,,,,,,,,,,-29,,,"13,393,401,580",,,,,,,,"336,418,392","19,535,504",,"1,760,624,865",0,,,"-80,323,821","-80,323,821",,,,"15,154,026,445",,,,,,
[129260],,,,,,,,,,,,,,,,,,,,,,,,,,,"9,612,288,604",,,"1,735,398,494","3,372,236,028",,,,,,,,,"4,125,431,900",,,,,,,,,,,,,,,,,,,,,,,,,200,,,"127,168,546,561",,185,,,,,,"2,352,360,486","1,704,642,805",,"13,737,720,504","1,736,088,311",,,"5,591,645,078","7,327,733,389","5,591,645,078",,,"140,906,267,065",,,,,,
[023810],,,,,,,,,,,,,,,,,,,,,,,,,,,"796,732,302",,,"1,354,438,412","463,957,224",,,,,,,,,"1,062,819,254",,,,,,,,,,,,,,,,,,,,,,,,"2,968,876,861",399,,,"30,453,566,771",,399,,,,,,"46,163,276","3,159,948,851",,"4,828,428,417","806,021,678",,,"3,994,977,387","4,800,999,065",,,,"35,281,995,188",,,,,,
[007570],,,,,,,,,,,,,,,,,,,,,,,,,,,"1,743,748,732",,,"243,916,047","219,218,319",,,,,,,,,"11,257,866,504",,,,,,,,,,,,,,"2,279,138,324",,,,,,,,,,,47,,,"27,567,516,486",,47,,,,,,"1,783,006,737","119,275,952",,"15,280,753,560","-705,730,412",,,"810,446,087","104,715,675",,,,"42,848,270,046",,,,,,
[159580],,,,,,,,,,,,,,,,,,,,,,,,,,,"62,950,630",,,"128,297,672","383,601,877",,,,,,,,,"21,739,928,509",,,,,,,,,,,,,,,,,,,,,,,,,-9,,,"34,271,574,828",,-9,,,,,,"11,176,351","53,680,988",,"21,802,879,139","-38,110,948",,,"-111,737,990","-149,848,938",,,,"56,074,453,967",,,,,,
[054950],,,,,,,,,,,,,,,,,,,,,,,,,,,"1,580,709,715",,,"403,664,770","1,861,469,364",,,,,,,,,"4,471,197,997",,,,,,,,,,,,,,,,,,,,,,,,,633,,,"10,707,292,167",,,,,,,,"509,205,818","4,563,810,789",,"6,051,907,712","240,577,064",,,"3,936,933,028","4,177,510,092",,,,"16,759,199,879",,,,,,
[000480],,,,,,,,,,,,,,,,,,,,,,,,,,,"6,287,334,857",,,"768,449,181","73,985,842",,,,,,,,,"8,827,452,030",,,,,,,,,,,,,,,,,,,,,,,,,"2,602",,,"102,414,432,026",,"2,602",,,,,,"2,479,091,969","6,434,001,459",,"15,114,786,887","2,480,438,535",,,"8,456,269,151","10,936,707,686",,,,"117,529,218,913",,,,,,
[034940],,,,,,,,,,,,,,,,,,,,,,,,,,,"-251,291,685",,,"376,060,150","32,999,524",,,,,,,,,"5,624,168,697",,,,,,,,,,,,,,,,,,,,,,,,,1,,,"5,626,678,501",,1,,,,,,"128,111,735","51,277,183",,"5,372,877,012",0,,,"14,934,389","14,934,389",,,,"10,999,555,513",,,,,,
[185750],,,,,,,,,,,,,,,,,,,,,,,,,,,"12,258,104,561",,,,,,,,,,,,,"46,839,372,677",,,,,,,,,,,,,,650,"-3,621,818,660",,,,,,,,,,,,,"78,192,016,728",,,,,,,,,,,"69,099,643,375","2,805,629,648",,,"6,109,222,108","8,914,851,756",,,,"147,291,660,103",,,,,,
[063160],,,,,,,,,,,,,,,,,,,,,,,,,,,"854,067,346",,,"131,714,863","71,802,009",,,,,,,,,"2,925,136,031",,,,,,,,,,,,,,,,,,,,,,,,,144,,,"20,500,620,815",,,,,,,,"241,648,997","264,280,495",,"3,779,203,377","196,054,574",,,"740,557,124","936,611,698",,,,"24,279,824,192",,,,,,
[001630],,,,,,,,,,,,,,,,,,,,,,,,,,,"5,146,303,831",,,,,,,,,,,,,,,,,,,,,,,,,,,,"419,400,000",,,,,,,,,,"1,274",,,"937,107,169",,,,,,,,,,,,"622,755,581",,,"4,274,907,677","4,897,663,258",,,,"6,083,411,000",,,,,,
[044380],,,,,,,,,,,,,,,,,,,,,,,,,,,"-460,732,640",,,"53,667,373","394,478",,,,,,,,,"2,573,456,250",,,,,,,,,,,,,,"-6,889,405",,,,,,,,,,,-8,,,"10,880,828,332",,-8,,,,,,"12,016,870","95,314,065",,"2,112,723,610",0,,,"-331,051,955","-331,051,955",,,,"12,993,551,942",,,,,,
[035000],"3,280,000","188,901,419",,"147,146,409","17,979,860",,,,"130,555,870","23,747,840",,"284,426,416","42,392,120",,"11,291,660",,"269,727","105,900",,"242,014,088","95,700",,,0,"184,384",1,"-278,457,605",,,"11,745,771","95,701",,"154,475,725","33,487,500","102,863,700","17,622,545","1,707,651,895","8,637,089","12,839,466","3,533,970,960","25,077,631","49,502,060","71,178,969","33,375,616",,,,,,,,,,"3,446,883,355",,,,,,,,,"502,570,861",,-4,,,"191,370,000",,-4,,,,,,"81,791","265,761,928",,"3,255,513,355","63,798,979",,,"-64,926,377","-1,127,398",,,,,,,,,,
[002780],,,,,,,,,,,,,,,,,,,,,,,,,,,"3,047,420,714",,,"1,545,519,810","4,504,196,544",,,,,,,,,"5,783,013,335",,,,,,,,,,,,,,,,,,,,,,,,,-5,,,"129,433,518,658",,-5,,,,,,"788,576,165","13,205,755",,"8,830,434,049",,,,"-686,626,430","-686,626,430",,,,"138,263,952,707",,,,,,
[030200],,,,,,,,,,,,,,,,,,,,,,,,,,,"213,232,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,180,000,000","128,126,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"-99,574,000,000",,,"288,979,000,000",,,,,,,,,,,
[058860],,,,,,,,,,,,,,,,,,,,,,,,,,,"-907,946,196",,,"1,049,328,659","142,535,466",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"120,048,645,187",,1,,,,,,"98,325,831","158,925,855",,,"13,078,345",,,"46,368,676","59,447,021",,,,"119,140,698,991",,,,,,
[053210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[024880],,,,,,,,,,,,,,,,,,,,,,,,,,,"3,934,485,304",,,"348,232,857","2,117,771,831",,,,,,,,,"6,270,828,041",,,,,,,,,,,,,,,,,,,,,,,,,130,,,"62,578,344,718",,130,,,,,,"1,836,391,521","2,142,001,650",,"10,205,313,345","571,293,957",,,"1,899,262,502","2,470,556,459",,,,"72,783,658,063",,,,,,
[052400],,,,,,,,,,,,,,,,,,,,,,,,,,,"13,899,946,185",,,"1,116,881,297","673,701,243",,,,,,,,,"6,239,256,953",,,,,,,,,,,,,,,,,,,,,,,,,783,,,"41,120,202,799",,783,,,,,,"396,112,226","1,040,961,360",,"20,139,203,138","2,903,999,361",,,"12,083,976,012","14,987,975,373",,,,"61,259,405,937",,,,,,
[005420],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[056000],,,,,,,,,,,,,,,,,,,,,,,,,,,"-603,908,393",,,"220,913,804","43,968,196",,,,,,,,,"1,287,125,713",,,,,,,,,,,,,,,,,,,,,,,,,-46,,,"3,722,132,223",,,,,,,,"334,594,200","295,595,860",,"683,217,320",,,,"-465,961,125","-465,961,125",,,,"4,405,349,543",,,,,,
[066310],,,,,,,,,,,,,,,,,,,,,,,,,,,"611,722,756",,,"474,283,171","132,782,016",,,,,,,,,"1,125,695,316",,,,,,,,,,,,,,,,,,,,,,,,,110,,,"4,829,596,848",,,,,,,,"5,437,015","52,888,266",,"1,737,418,072","89,981,059",,,"910,694,103","1,000,675,162",,,,"6,567,014,920",,,,,,
[045520],,,,,,,,,,,,,,,,,,,"109,415,408","47,392,672",,,,,,,"404,398,394",,,"124,514,827","2,253,794",,,,,,,,,"2,271,629,079",,,,,,,,,,,,"2,000,000",,,,,,,,,,,,,56,,,"10,857,959,260",,56,,,,,,"397,307,147","363,316,388",,"2,676,027,473","128,393,613",,,"364,275,055","492,668,668",,,,"13,533,986,733",,,,,,
[219130],,,,,,,,,,,,,,,,,,,,,,,,,,,"1,165,709,500",,,"9,729,060",14,,,,,,,,,"536,392,942",,,,,,,,,,,,,,,,,,,,,,,,,223,,,"5,687,451,258",,202,,,,,,"91,028,592","67,495,250",,"1,702,102,442","261,435,346",,,"890,469,858","1,151,905,204",,,,"7,389,553,700",,,,,,
[009410],,,,,,,,,,,,,,,,,,,,,,,,,,,"2,894,836,500",,,"2,230,304,074","7,182,878,049",,,,,,,,,"14,069,161,132",,,,,,,,,,,,,,,,,,,,,,,,,-12,,,"179,748,391,261",,-12,,,,,,"5,092,691,228","6,598,049,716",,"16,963,997,632","266,378,028",,,"-818,757,015","-552,378,987",,,,"196,712,388,893",,,,,,
[131290],,,,,,,,,,,,,,,,,,,,,,,,,,,"1,495,500,814",,,"40,022,670","4,481,994",,,,,,,,,"3,491,810,069",,,,,,,,,,,,,,,,,,,,,,,,,143,,,"21,571,419,672",,142,,,,,,"579,548,254","974,390,607",,"4,987,310,883","401,694,444",,,"1,524,189,399","1,925,883,843",,,,"26,558,730,555",,,,,,
[062860],,,,,,,,,,,,,,,,,,,,,,,,,,,"764,175,819",,,"146,537,536","199,799,845",,,,,,,,,"4,703,509,898",,,,,,,,,,,,,,,,,,,,,,,,,68,,,"14,195,472,800",,68,,,,,,0,"117,046,497",,"5,467,685,717","-159,520,862",,,"668,439,145","827,960,007",,,,"19,663,158,517",,,,,,
[106240],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,101,,,,,89,,,,,,,,,,,,,"3,214,643,406",,,,,,,,,,,
[091700],,,,,,,,,,,,,,,,,,,,,,,,,,,"19,781,809,690",,,"5,855,633,401","3,383,489,361",,,,,,,,,"5,186,739,130",,,,,,,,,,,,,,"6,986,272,550",,,,,,,,,,,324,,,"165,560,313,788",,,,,,,,"282,015,371","72,644,408",,"31,954,821,370","4,480,413,213",,,"17,564,169,554","22,044,582,767",,,,"197,515,135,158",,,,,,
