,dart_AdvertisingExpenses,dart_AllowanceForOtherDoubtfulAccounts,dart_AmortisationExpense,dart_AmortizationOnNegativeGoodwill,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_CumulativeGainPreviouslyRecognisedInOtherComprehensiveIncomeArisingFromReclassificationOfFinancialAssetsOutOfFairValueThroughOtherComprehensiveIncomeIntoFairValueThroughProfitOrLossMeasurementCategory,dart_CumulativeLossPreviouslyRecognisedInOtherComprehensiveIncomeArisingFromReclassificationOfFinancialAssetsOutOfFairValueThroughOtherComprehensiveIncomeIntoFairValueThroughProfitOrLossMeasurementCategory,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpenseForManagementOfAffairs,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsArisingFromDifferenceBetweenPreviousAmortisedCostAndFairValueOfFinancialAssetsReclassifiedOutOfAmortisedCostIntoFairValueThroughProfitOrLossMeasurementCategory,dart_GainsForeignCurrencyTransactions,dart_GainsFromCommission,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssets,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssetsFinancialIncome,dart_GainsOnDisposalsOfFairValueFinancialAsset,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,dart_GainsOnDisposalsOfHeldForTradingFinancialAssets,dart_GainsOnDisposalsOfIntangibleAssets,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestmentProperty,dart_GainsOnDisposalsOfOtherNonCurrentAssets,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnSaleOfInvestmentsInAssociates,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnTransactionOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfDerivativeLiabilitiesFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAsset,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfHeldForTradingFinancialAssets,dart_GainsOnValuationOfInvestmentAssets,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_GainsOnValuationOfShortTermInvestmentAssetsFinancialIncome,dart_ImpairmentLossesOnAssociates,dart_ImpairmentLossesOnAvailableForSaleFinancialAssets,dart_ImpairmentLossesOnAvailableForSaleFinancialAssetsFinancialExpense,dart_ImpairmentLossesOnIntangibleAssets,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesArisingFromDifferenceBetweenPreviousAmortisedCostAndFairValueOfFinancialAssetsReclassifiedOutOfAmortisedCostIntoFairValueThroughProfitOrLossMeasurementCategory,dart_LossesForeignCurrencyTransactions,dart_LossesFromRedemptionOfBonds,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_LossesOnDisposalOfAvailableForSaleFinancialAssets,dart_LossesOnDisposalOfFairValueFinancialLiabilities,dart_LossesOnDisposalOfHeldForTradingFinancialAssets,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalOfInvestmentProperty,dart_LossesOnDisposalsOfAvailableForSaleFinancialAssetsFinancialExpense,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnDispositionOfReceivablesFinancialExpense,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnLitigationSettlements,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAsset,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfFairValueFinancialLiabilities,dart_LossesOnValuationOfForeignExchangeForwardFiancialExpense,dart_LossesOnValuationOfHeldForTradingFinancialAssets,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_ProductWarrantyExpensesRecovery,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_ReversalOfImpairmentLossesOnIntangibleAssets,dart_ReversalsOfInventories,dart_SalariesWages,dart_SalesPromotionExpenses,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WarrantyExpenses,dart_WritedownsOfInventories,entity_BasicEarningsLossPerShare,entity_BasicEarningsLossPerShareFromContinuingOperations,entity_BasicEarningsLossPerShareFromDiscontinuedOperations,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_DilutedEarningsLossPerShareFromContinuingOperations,entity_DilutedEarningsLossPerShareFromDiscontinuedOperations,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToAbstract,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_ProfitLossFromContinuingOperations,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_CostOfSales,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs_GainsLossesOnNetMonetaryPosition,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossAttributableToAbstract,ifrs_ProfitLossAttributableToNoncontrollingInterests,ifrs_ProfitLossAttributableToOwnersOfParent,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromSaleOfGoods,ifrs_SharebasedPaymentTransactions
[010280],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,461,446,523",,,,,"505,223,977","46,790,479",,,,,,,,,,,,,,,,,,,,,,,,"4,402,202,011",,,,,,,,,,,,,,,,,,"-13,431,416",,,,,,,,,,,,,-49,,,"31,894,601,074",,,,,,"421,384,685","448,851,108",,,,"1,927,324,072","15,549,185",,"-1,991,095,787",,,"-1,991,095,787","-1,975,546,602",,,"33,821,925,146",,,,
[067390],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,166,448,625",,,,,"-1,211,456,242","10,903,265",,,,,,,,,,,,,,,,,,,,,,,,"1,559,430,653",,,,,,,,,,,,,,,,,,"191,107,964",,,,,,,,,,,,,39,,,"18,286,406,085",35,,,,,"978,610,061","569,746,182",,,,"3,725,879,278","49,950,518",,"676,382,685",,"110,247,165","566,135,520","726,333,203",,,"22,012,285,363",,,,
[099190],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,841,788,734",,,,,"2,323,122,068","877,923,246",,,,,,,,,,,,,,,,,,,,,,,,"11,437,871,660",,,,,,,,,,,,,,,,,,"640,299,512",,,,,,,,,,,,,373,,,"20,064,742,559",372,,,,,"498,778,225","544,990,284",,,,"17,279,660,394","1,795,370,603",,"4,897,529,501",,"-405,791,415","5,303,320,916","6,692,900,103",,,"37,344,402,953",,,,
[011090],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,002,382,971",,,,,"1,179,711,743","1,092,672,965",,,,,,,,,,,,,,,,,,,,,,,,"15,889,271,744",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,"76,302,595,441",,,,,,"146,846,543","64,628,158",,,,"16,891,654,715","780,207,519",,"226,995,845",,"-19,609,151","246,604,996","1,007,203,364",,,"93,194,250,156",,,,
[031330],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,449,301,374",,,,,"703,715,347","2,725,105,250",,,,,,,,,,,,,,,,,,,,,,,,"4,782,103,418",,,,,,,,,,,,,,,,,,"2,080,882,802",,,,,,,,"8,044,360,227",,,,,,64,17,"295,039,425,049",,64,17,,,"941,061,974","205,411,699",,,,"13,231,404,792","1,410,703,911",,"8,044,360,227",,,,"7,773,143,998","6,362,440,087","1,681,920,140","308,270,829,841",,,,
[060540],"2,928,181",,"367,426",,,"148,192,881","8,942,361",,,,"2,648,392,995",,,"93,660,932",,"14,870,060,576","14,716,981","14,855,343,595",,"2,554,732,063",,,"44,734,603",,,"4,460,000","67,057,149",,"42,093,150",,,,"145,471,608","-16,027,671",,,,,,,,,,,,,"7,226,857",,"493,911","108,906,566","89,932,044",,,,,,,,,,,,"1,664,437",,,,,"48,701,876","32,431,028","118,285,108",,,,,,,,,,,,,"15,174",,,,"277,758,519","-316,400,933",,,,,,,,,,,"26,165,267","2,176,817",,,"2,626,736,792","252,344,211",,,,"33,886,035","6,636,817",,,,"41,501,493","1,908,889","103,617,335","1,041,930",,,,"360,199,234",,"101,920,003","17,860,807,503",,"3,548,492,658",,,"638,671,098",,,"34,669,604","56,033,207","1,726,229,035","18,922,930","24,788,041","10,142,651","45,056,643","5,069,439",,,,,,,,,,,,,,,,,,,,,,,,,,98,,,"17,518,453,571",96,,,,,"-6,196,212","318,788,155",,,,"4,352,965,827","399,402,446",,"2,579,567,931",,"123,862,779","2,455,705,152","2,978,970,377","2,579,567,931",,"21,871,419,398",,"3,908,691,892","17,962,727,506",
[056190],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78,136,715,947",,,,,"11,488,844,039","14,543,842,258",,,,,,,,,,,,,,,,,,,,,,,,"21,583,977,666",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,516",,,"475,065,167,665","1,516",,,,,"2,971,129,645","1,394,763,230",,,,"99,720,693,613","17,457,998,630",,"56,047,352,683",,"2,523,143,211","53,524,209,472","73,505,351,313",,,"574,785,861,278",,,,
[005850],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,414,796,427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,665,022,400",,,,,,,,,,,,,,989,,,,"1,198,003,657",,,,,,,,,,,,,,,,"329,983,559,660",,,,,,,,,,,"42,079,818,827","7,099,949,496",,"33,778,211,694",,"273,322,643","33,504,889,051","40,878,161,190",,,"372,063,378,487",,,,
[012750],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,170,261,362",,,,,"1,541,509,206","4,853,045,105",,,,,,,,,,,,,,,,,,,,,,,,"91,364,206,155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,055",,,"348,372,251,468","1,055",,,,,"2,971,523","745,054,078",,,,"141,534,467,517","11,931,691,537",,"35,669,116,481",,,"35,669,116,481","47,600,808,018",,,"489,906,718,985",,,,
[123700],"1,629,555",,"16,264,835",,"-59,259,940","643,298,384","89,397,211",,,,,,,,,"30,566,915,994","138,200,275","30,428,715,719",,,,,"-126,863,739",,,"2,000,000","362,145,504",,"89,656,611",,,,"795,868,494","544,932,915","738,497,413",,"921,883,497",,,,,,,,,,,,"168,221,796",,,,"-24,166,701",,,,,,,,,,,,,0,,"71,986,214","852,657","150,233,995",,"5,320,000","-358,054,106",,"1,157,514,452",,,,,,,,,,0,,,,,"8,336,313",,,,,,,,"198,488,320","552,144,786","-427,953,724",,,"2,507,546,465","847,820,360",,,,"2,783,872,525","373,506,622",0,,,"207,723,336","61,715,502","270,187,722","18,908,355",,,,,,"212,861,369","39,277,686,782",,,,,"1,893,739,391",,"5,617,793","21,273,075","157,428,656","6,416,085,692","30,754,810","190,520,458",,"82,851,870",,,,,,,,,,,,,,"203,848,958",,,"397,805,033",,,,,,,,,,286,,,"30,566,915,994",,,,,,"9,188,970","126,067,294",,,,"8,923,632,157","-766,625,571",,"4,268,165,121",,"-199,887,818","4,468,052,939","5,034,790,692",,,"39,490,548,151",,,"39,490,548,151",
[025530],"1,629,555","-6,052,229","16,503,205",,"-59,259,940","605,640,939","93,874,313",,,,,,,,,"30,724,080,629","138,200,275","30,585,880,354",,,,0,"-55,886,378",,"312,458,681","2,090,000","419,253,343",,"108,977,786",,,,"863,355,063","547,364,009","769,648,957",,"999,052,891",,,"812,736,910",,,,,,,,,"168,221,796",,,"14,431,223,276","-24,166,701",,,,,,,,,,,,0,,,"99,360,614","81,317,310","475,736,460",,"720,000","-510,707,746",0,"1,229,824,650",,,0,,,,,,,"4,030,264",,,,,"8,336,313",,"1,159,324",,,,,,"246,715,119","565,218,665","-427,362,481",,,"3,312,920,292","948,865,603",,,,"18,457,086,209","292,981,782",,,,"250,850,166","62,784,409","299,128,057",,,,,"272,636,311",,"212,861,369","40,862,776,160",,,,,"2,320,737,836",,"5,617,793","32,076,442","168,844,185","7,311,272,919","30,754,810","208,173,045",,"95,912,945",,0,,,,,,,,,,,,,,,"397,805,033",,,,,,,,,,"1,043",,,"30,724,080,629","1,043",,,,,"89,653,623","451,569,759",,,,"10,624,193,211","4,933,426,802",0,"16,905,514,053",,"-2,095,403,056","14,139,126,665","21,838,940,855",,,"41,348,273,840",,"272,636,311","41,075,637,529",
[069510],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,425,979,558",,,,,"1,715,714,023","1,215,790,479",,,,,,,,,,,,,,,,,,,,,,,,"6,461,304,596",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438,,,"59,839,323,233",,,,,,"-165,102,957","389,134,200",,,,"9,887,284,154","795,184,584",,"3,684,955,675",,,"3,684,955,675","4,480,140,259","3,684,955,675",,"69,726,607,387",,,,
[050760],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"299,140,437",,,,,"81,631,643","-93,304,598",,,,,,,,,,,,,,,,,,,,,,,,"3,493,091,221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,"26,299,265,036",15,,,,,"249,907,159","65,690,038",,,,"3,819,501,934","60,043,661",,"234,248,263",,"2,293,933","231,954,330","294,291,924",,,"30,118,766,970",,,,
[089530],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,628,874,127",,,,,"3,043,235,354","464,248,106",,,,,,,,,,,,,,,,,,,,,,,,"2,437,356,125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,"22,392,138,144",55,,,,,"889,834,980","35,006,637",,,,"4,066,230,252",,,,,,"3,353,033,032","3,353,033,032",,,"26,458,368,396",,,,
[065160],"427,247,876",0,"149,668,889",,"991,902,875","479,831,908","24,362,166",,,"2,485,614,500",,,,,,"8,384,417,408",,,,,,,"77,703,909",0,,"35,111,055","179,491,448",,"88,994,380",,,,,"245,082,862","190,529,996",,"-14,133,667",0,,,"11,032,084",,,,,,,,0,,,,,,,,,,,,,,,,,,,"66,321,663","961,896,457","147,934,384",,,"-720,475,210",,"231,350,821",0,"-12,637,211",,,,,,,,,,,,"22,200,000",,,,,,,,,"-108,129,181","121,365,914","82,911,310",,,"15,100,887","265,251,785",,,,"303,346,685","-352,600,302",0,,"5,584,442","96,275,592","3,886,512","19,842,827","374,000",,,,,,,,,,,,"1,104,710,465",,"121,657,993","32,875,170","267,136,520","4,768,372,897","5,931,320","183,587,592","11,152,912","33,211,414",,,,,,,,,,,,,,,,,,"8,938,933",,,,,,,,,-2,,,"10,870,031,908",-2,,,,,"961,896,457","158,966,468",,,,"4,783,473,784","-6,751,028","13,650,000","-125,131,087",,,"-125,131,087","-131,882,115","-125,131,087",,"15,653,505,692","2,494,648,236","24,416,556","13,120,790,900",
[069410],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,413,125,982",,,,,"55,430,947","-36,353,866",,,,,,,,,,,,,,,,,,,,,,,,"3,458,218,074",,,,,,,,,,,,,,,,,,"-482,878,471",,,,,,,,,,,,,-235,,,"7,432,351,246",,,,,,"149,380,000","38,533,743",,,,"2,045,092,092","-313,649,749",,"-1,601,416,148",,,"-1,601,416,148","-1,915,065,897",,,"9,477,443,338",,,,
[037950],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,129,503,507",,,,,"399,325,045","1,478,005,212",,,,,,,,,,,,,,,,,,,,,,,,"2,021,519,077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,"9,529,204,154",33,,,,,"3,389,855","25,047,639",,,,"3,151,022,584","2,715,904,337",,"2,788,385,461",,"-84,874,651","2,873,260,112","72,481,124",,,"12,680,226,738",,,,
[111770],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,948,463,871",,,,,"14,392,865,861","11,103,669,804",,,,,,,,,,,,,,,,,,,,,,,,"88,120,528,900",,,,,,,,,,,,,,,,,,"-460,332,261",,,,,,,,,,,,,"1,139",,,"408,753,231,174",,,,,,"4,228,656,223","1,850,114,864",,,,"156,068,992,771","15,859,754,099",,"52,539,032,209",,"2,091,868,957","50,447,163,252","68,398,786,308",,,"564,822,223,945",,,,
[009970],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,129,592,984",,,,,"15,217,162,509","10,843,207,491",,,,,,,,,,,,,,,,,,,,,,,,"133,284,672,059",,,,,,,,,,,,,,,,,,"-460,332,261",,,,,,,,,,,,,"2,479",,,"429,414,494,094",,,,,,"4,273,265,135","2,764,040,210",,,,"202,414,265,043","15,875,454,467",,"55,658,536,349",,"26,886,525,812","28,772,010,537","71,533,990,816",,,"631,828,759,137",,,,
[036000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,493,044,957",,,,,"1,340,942,631",,,,,,,,,,,,,,,,,,,,,,,,,"15,182,996,804",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,95,,,"118,511,576,596",,,,,,"379,125,366","701,461,898",,,,"19,676,041,761","441,784,152",,,,"1,735,339,369","2,179,648,106","4,356,771,627","3,914,987,475",,"138,187,618,357",,,,
[039830],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,273,058,095",,,,,"900,225,218","645,354,663",,,,,,,,,,,,,,,,,,,,,,,,"12,539,909,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,"16,043,758,571",,,,,,"486,247,580","-62,109,893",,,,"14,812,967,557","794,068,699",,"1,185,502,478",,"146,518,012","1,038,984,466","1,979,571,177",,,"30,856,726,128",,,,
[010470],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-86,165,579",,,,,"1,799,690","4,376,066",,,,,,,,,,,,,,,,,,,,,,,,"11,673,398,745",,,,,,,,,,,,,,,,,,"41,298,011",,,,,,,,,,,,,-8,,,"25,609,339,528",-8,,,,,"-59,502,785","58,853,284",,,,"11,587,233,166","156,679,005",,"-85,766,880",,,"-85,766,880","70,912,125",,,"37,196,572,694",,,,
[048260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,646,389,748",,,,,"682,208,240","746,951,894",,,,,,,,,,,,,,,,,,,,,,,,"48,950,106,488",,,,,,,,,,,,,,,,,,"-223,194,464",,,,,,,,,,,,,576,,,"42,403,279,622",,,,,,"3,802,949,184","7,000,859,888",,,,"58,596,496,236","4,691,432,707",,"7,864,929,627",,"-148,420,419","8,013,350,046","12,556,362,334",,,"100,999,775,858",,,,
[037400],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,330,699,134",,,,,"6,476,141,539","2,319,362,351",,,,,,,,,,,,,,,,,,,,,,,,"20,893,007,365",,,,,,,,,,,,,,,,,,"-274,916,968",,,,,,,,,,,,,,-235,-10,"351,868,387,911",,,,,,"2,164,276,138","1,044,657,667",,,,"22,223,706,499","6,688,168,814",,"-4,491,889,402",,"1,011,478,368","-5,503,367,770","4,092,942,883","-2,595,225,931","-1,896,663,471","374,092,094,410",,,,
[011320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"514,760,733",,,,,"727,385,304","240,869,855",,,,,,,,,,,,,,,,,,,,,,,,"5,768,628,231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,"51,665,846,910",,,,,,"312,388,097","185,089,655",,,,"6,283,388,964","151,611,077",,"722,366,663",,,"722,366,663","873,977,740",,,"57,949,235,874",,,,
[056090],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,186,782,153",,,,,"12,318,085","7,863,947",,,,,,,,,,,,,,,,,,,,,,,,"2,594,904,649",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-120,-120,0,"1,761,202,356",-120,-120,0,,,"-100,166,559","238,051,518",,,,"1,408,122,496","85,629,785",,"-909,939,723",,0,"-909,939,723","-844,109,938",,,"3,169,324,852",,,,
[084370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,246,815,391",,,,,"2,250,690,009","-99,729,752",,,,,,,,,,,,,,,,,,,,,,,,"8,353,923,992",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,,,"10,414,092,278",217,,,,,,"509,439,256",,,,"11,600,739,383","1,382,769,508",,"4,723,904,900",,"-135,746,882","4,859,651,782","6,106,674,408",,,"22,014,831,661",,,,
[139480],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,003,907,534",,,,,"9,314,053,198","10,303,780,787",,,,,,,,,,,,,,,,,,,,,,,,"967,375,296,152",,,,,,,,,,,,,,,,,,,,,,,,,0,"-13,559,014,541",,,,,,"1,895",-619,"2,644,578,366,651",,"1,895",296,,,"42,131,609,686","22,657,038,725",,,,"1,032,379,203,686","16,674,692,502",,"25,562,984,145",,"1,371,019,903","24,191,964,242","55,796,691,188","39,121,998,686","-13,559,014,541","3,676,957,570,337",,,,
