,dart_AdvertisingExpenses,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromDividends,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromSaleOfGoods,dart_DepreciationExpense,dart_DividendIncome,dart_Donations,dart_EmployeeBenefits,dart_EntertainmentExpenses,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromGovernmentGrants,dart_GainsOnDisposalsOfInvestments,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LossArisingFromDifferenceBetweenCarryingAmountOfFinancialLiabilityExtinguishedAndConsiderationPaid,dart_LossOnDispositionOfReceivables,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherGains,dart_OtherLosses,dart_OtherReversalsOfProvisions,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_SalariesWages,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WritedownsOfInventories,dart_WritedownsOfPropertyPlantAndEquipment,entity_BasicEarningsLossPerShare,entity_BasicEarningsLossPerShareFromContinuingOperations,entity_BasicEarningsLossPerShareFromDiscontinuedOperations,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_DilutedEarningsLossPerShareFromContinuingOperations,entity_DilutedEarningsLossPerShareFromDiscontinuedOperations,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToAbstract,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_ProfitLossBeforeTax,entity_ProfitLossFromContinuingOperations,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_AdministrativeExpense,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_CostOfSales,ifrs_DepreciationAndAmortisationExpense,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossAttributableToAbstract,ifrs_ProfitLossAttributableToNoncontrollingInterests,ifrs_ProfitLossAttributableToOwnersOfParent,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_RawMaterialsAndConsumablesUsed,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromSaleOfGoods,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod
[056190],,,,,,,,,,,0,,,,,,,,,,,"17,260,034","1,338,048,166",,,,,,,,,"17,593,254,833",,,"3,357,010,074","11,211,403,880",,,,,,,,,"11,402,143,617",,,,,,,,,,,,,,489,0,0,,,,,,,,,,,,,,,,,,,,"113,885,236,140",,,,,,,"16,019,411","1,203,158,343",,"28,995,398,450","2,389,502,241",,"8,536,497,718",,0,"8,536,497,718","10,925,999,959",,,,"142,880,634,590",,,,,
[005850],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,719,985,633",,,,,,,,,,,,,"27,769,203,214",,,,,,,,,,,,,,,,,,"-3,047,228,127",,,,,,,,,,,,,,,441,,,"291,184,555,703",,,,,,,,,,"46,489,188,847","7,347,721,696",,"15,789,663,111",,"844,422,232","14,945,240,879","23,137,384,807",,,,"337,673,744,550",,,,,
[012750],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,474,882,766",,,"7,805,442,568","9,334,278,187",,,,,,,,,"88,369,326,852",,,,,,,,,,,,,,,,,,,,,,,,"158,840,056","32,629,910,177",,,,,,,,"2,173","1,208",965,"330,091,541,732",,"2,173","1,208",965,,,"392,755,709","106,014,850",,"138,844,209,618","7,815,920,143",,"73,632,136,378",,"170,681,997","73,461,454,381","48,659,306,288","40,843,386,145","32,788,750,233",,"468,935,751,350",,,,,
[123700],"5,361,470","1,047,826","123,638,037","450,860,466","51,609,604",,,,,"112,427,900",,"3,000,000","346,989,047","156,461,680","624,304,505","-181,048,977","1,093,191,379",,,"852,546","97,611,377","15,274,851","192,636,799",,,"-134,468,195","-1,259,191,525",,"1,574,980","380,547,032","80,176,866","5,171,594,749","1,332,557,033",,"2,112,847,011","-1,308,907,874",,"240,539,539","61,493,643","72,672,658",,"1,984,589,080","17,405,335","252,771,832","7,633,013,060","18,963,085","179,707,124",,"169,310,724",,,,,,"1,153,262,840",,,,,0,"1,141,484",,,,0,0,,,,,,,,"1,999,177,386",,"231,296,172",,367,367,,"31,124,285,368",,367,367,,,,"17,865,751","207,087,283",,"12,804,607,809","2,576,104,556",,"6,206,466,610",,"478,253,237","5,728,213,373","8,782,571,166",,,,"43,928,893,177",,,,"41,929,715,791",
[025530],"5,361,470","1,196,482","111,505,267","309,700,647","55,493,824",,,,,"128,824,600",,"3,000,000","398,926,441","181,012,035","626,059,840","-125,943,491","1,381,926,571",,,"852,546","120,552,243","23,664,642","434,973,578",,,"-163,798,780","-1,084,744,309",0,"1,574,980","501,005,532","80,540,983","5,214,095,838","1,444,589,515",,"2,563,801,284","-1,053,342,546",,"284,510,006","68,017,825","101,671,989",,"2,387,604,249","20,414,656","321,008,507","8,344,507,525","19,153,085","211,577,160",,"180,277,859",,,,,,"1,153,262,840",,,,,"-5,139,791",0,,,,"17,352,518",0,,,,,,,,0,,"250,736,697",,,214,,"31,369,706,256",,,214,,,,"20,534,542","434,973,578",,"13,558,603,363","2,745,220,384",,"6,500,458,320",,"3,604,521,507","2,895,936,813","9,245,678,704",,,,"44,928,309,619",,,,"42,877,642,765",
[069510],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,847,966,340",,,"6,190,341,783","5,050,944,026",,,,,,,,,"5,781,494,308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568,,,"59,822,863,692",,,,,,,"341,950,293","373,659,363",,"10,629,460,648","1,238,849,874",,"4,780,223,293",,,"4,780,223,293","6,019,073,167",,,,"70,452,324,340",,,,,
[050760],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,287,777",,,"753,390,372","349,890,111",,,,,,,,,"3,429,296,469",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,"23,268,540,828",,22,,,,,"355,787,925","495,015,566",,"3,448,584,246","216,918,802",,"345,096,877",,"4,205,122","340,891,755","562,015,679",,,,"26,717,125,074",,,,,
[003800],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,060,145,389",,,"584,764,305","72,347,968",,,,,,,,,"18,739,302,433",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,509",,,"21,308,606,728",,"3,509",,,,,"137,948,297","1,030,469,435",,"25,799,447,822","1,753,093,126",,"6,711,989,738",,"-6,477,691","6,718,467,429","8,465,082,864",,,,"47,108,054,550",,,,,
[065160],"30,644,598","165,721,020","35,325,666","448,792,156","25,826,828","3,079,705,570",,,"5,394,016,979","162,211,018",0,0,"364,545,735","98,989,015","157,092,399","1,224,818,626","190,734,390",0,,0,"22,715,595","681,090,743","200,589,098",,0,"-38,414,308","110,627,619",0,0,"-2,665,818","23,519,416","-1,256,554,451","182,289,748","2,555,366","1,646,139,487","513,018,476","227,923,614","79,760,250","5,857,929","21,619,587","161,621,510","966,951,994","32,956,164","39,918,900","3,442,678,489","1,134,000","115,701,015","13,880,383","47,843,531",,,,,,,,,,,0,0,,,,0,0,,,,,,,,,,"6,931,544",,-14,-14,0,"8,476,277,915",,0,0,,,,"683,298,843","200,872,060",,"2,186,124,038",0,"5,810,000","-605,860,223",,0,"-605,860,223","-605,860,223","-605,860,223",0,,"10,662,401,953","3,355,823,367",,"29,277,441","7,271,491,145",
[069410],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-264,095,440",,,"104,831,166","26,469,938",,,,,,,,,"2,993,028,543",,,,,,,,,,,,,,,,,,"-100,309,806",,,,,,,,,,,,,,,-29,,,"10,828,836,281",,,,,,,,"64,911,485",,"2,728,933,103","-26,821,467",,"-194,311,066",,,"-194,311,066","-221,132,533",,,,"13,557,769,384",,,,,
[111770],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64,956,413,349",,,"22,052,934,330","20,224,441,055",,,,,,,,,"73,851,581,400",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"1,133",,,"356,500,411,225",,,,,,,"2,798,257,373","899,860,824",,"138,807,994,749","16,297,850,563",,"49,102,329,632",,"-1,082,436,553","50,184,766,185","65,400,180,195",,,,"495,308,405,974",,,,,
[009970],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,761,249,154",,,"24,820,226,280","21,552,845,194",,,,,,,,,"105,725,534,498",,,,,,,,,,,,,,,,,,"513,670,120",,,,,,,,,,,,,,,"2,485",,,"358,399,694,189",,,,,,,"3,009,951,579","1,450,774,226",,"173,486,783,652","16,854,832,890",,"53,128,290,117",,"24,288,523,939","28,839,766,178","69,983,123,007",,,,"531,886,477,841",,,,,
[036000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,472,183,859",,,"1,737,829,751","1,519,684,995",,,,,,,,,"11,497,096,604",,,,,,,,,,,,,,,,,,"20,146,000",,,,"939,304,040",,,,,,,,,,,54,,,"68,112,288,845",,,,,,,"676,511,629","299,793,160",,"13,969,280,463","79,407,143",,"2,177,915,663",,,,"2,257,322,806","2,177,915,663",,,"82,081,569,308",,,,,
[039830],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,138,959,281",,,"895,883,587","1,125,792,956",,,,,,,,,"11,714,689,690",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,"17,345,217,538",,,,,,,"2,660,222,155","288,599,820",,"15,853,648,971","798,610,430",,"738,817,147",,"-114,466,704","853,283,851","1,537,427,577",,,,"33,198,866,509",,,,,
[002630],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"685,614,193",,,,,,,,,,,,,"3,881,699,596",,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,"23,450,221,804",,,,,,,,"143,954,522",,"4,567,313,789","-123,309,323",,"1,397,391,599",,"317,474,198","1,079,917,401","1,274,082,276",,,,"28,017,535,593",,,,,
[010470],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-914,503,058",,,"12,691,117","8,268,943",,,,,,,,,"10,791,544,909",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29,,,"20,034,327,256",,-29,,,,,"4,697,534","230,180,429",,"9,877,041,851","-375,416,951",,"-309,181,038",,,"-309,181,038","-684,597,989",,,,"29,911,369,107",,,,,
[048260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,315,355,402",,,"316,941,738","325,790,138",,,,,,,,,"32,892,045,128",,,,,,,,,,,,,,,,,,"-43,851,285",,,,,,,,,,,,,,,431,,,"29,745,913,431",,,,,,,"6,471,101,889","7,289,140,989",,"41,207,400,530","3,102,956,898",,"5,977,737,919",,"-185,007,599","6,162,745,518","9,080,694,817",,,,"70,953,313,961",,,,,
[037400],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,813,048,657",,,"12,421,522,293","18,854,326,021",,,,,,,,,"22,520,840,133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-120,,,"397,037,949,807",,,,,,,"2,204,290,741","208,808,076",,"34,333,888,790","2,810,561,835",,"-333,987,772",,"2,258,798,331","-2,592,786,103","2,476,574,063",,,,"431,371,838,597",,,,,"-908,188,201"
[011320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"749,760,847",,,"1,854,166,142","157,936,748",,,,,,,,,"5,085,060,760",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,"46,144,051,865",,,,,,,"459,911,740","502,631,048",,"5,834,821,607","537,442,662",,"1,951,266,887",,,"1,951,266,887","2,488,709,549",,,,"51,978,873,472",,,,,
[056090],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-180,912,437",,,"11,612,409","17,022,098",,,,,,,,,"2,516,649,573",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14,-14,0,"540,196,902",,60,60,0,,,"442,098,919","564,859,965",,"2,335,737,136","-889,856",,"-62,671,224",,0,"-62,671,224","-63,561,080",,,,"2,875,934,038",,,,,
[084370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,678,777,627",,,"567,460,574","106,220,858",,,,,,,,,"6,889,444,006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,,,"17,331,831,392",,342,,,,,,"508,145,478",,"15,568,221,633","2,029,479,957",,"7,618,682,864",,"-95,156,966","7,713,839,830","9,648,162,821",,,,"32,900,053,025",,,,,
[060230],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-506,187,690",,,,,,,,,,,,,"2,662,973,563",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-148,,,"10,322,453,245",,-148,,,,,,,,"2,156,785,873",,,"-1,317,905,792",,,,"-1,317,905,792",,,,"12,479,239,118",,,,,
[139480],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193,412,651,815",,,"7,034,538,060","27,287,475,369",,,,,,,,,"824,142,692,755",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,805",,,"2,666,152,220,508",,"3,805",,,,,"80,216,725,457","56,589,784,177",,"1,017,555,344,570","44,768,154,557",,"106,183,490,274",,"149,665,795","106,033,824,479","150,951,644,831",,,,"3,683,707,565,078",,,,,"1,418,871,605"
[129260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,649,158,066",,,"2,519,554,017","2,431,733,736",,,,,,,,,"5,113,395,636",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,"148,174,482,442",,24,,,,,"7,532,397,960","6,622,602,483",,"8,762,553,702","1,500,976,730",,"284,792,242",,"-478,123,055","762,915,297","1,785,768,972","284,792,242",,,"156,937,036,144",,,,,"-1,041,413,898"
[023810],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"166,200,461",,,"3,341,075,460","2,453,651,092",,,,,,,,,"1,353,571,885",,,,,,,,,,,,,,,,,,"540,081,502",,,,,,,,,,,,,,"4,950,997,181",154,,,"43,634,844,380",,154,,,,,"88,412,151","429,303,965",,"6,470,769,527","392,541,186",,"1,542,056,959",,"699,888","1,541,356,971","1,934,598,145",,,,"50,105,613,907",,,,,
[007570],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[159580],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126,389,641",,,"1,933,657,944","148,892,420",,,,,,,,,"26,184,075,936",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,"41,966,007,223",,117,,,,,"114,787,508","92,384,732",,"26,310,465,577","455,912,369",,"1,432,840,020",,0,"1,432,840,020","1,888,752,389",,,,"68,276,472,800",,,,,
[054950],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,704,292,444",,,"1,217,350,588","465,583,272",,,,,,,,,"6,931,929,820",,,,,,,,,,,,,,,,,,"1,014,699,900",,,,,,,,,,,,,,,17,,,"12,333,093,673",,,,,,,"2,001,710,271","-284,494,246",,"9,650,922,164","67,599,261",,"102,255,982",,0,"102,255,982","169,855,243",,,,"21,984,015,837",,,,,0
[000480],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,089,209,315",,,"2,368,458,135","189,288,625",,,,,,,,,"15,151,202,038",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,"2,243",0,"160,480,006,213",,,"2,243",0,,,"5,855,558,990","2,592,118,308",,"23,240,411,353","551,492,081",,"7,922,492,709",,"633,202,084","7,289,290,625","8,473,984,790","7,922,492,709",0,,"183,720,417,566",,,,,"1,518,272,293"
[001630],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,199,726,039",,,,,,,,,,,,,"13,625,651,837",,,,,,,,,,,,,,,,,,,"894,555,268",,,,,,,,,,,,,,972,,,"43,606,806,574",,,,,,,,,,"20,825,377,876","2,338,963,003",,"7,060,063,516",,"2,990,116,808","4,069,946,708","9,399,026,519",,,,"64,432,184,450",,,,,
[035000],"183,111,454","234,149,361",,"698,312,238","231,263,263",,,,,"428,093,369","1,880,000","19,959","3,067,327,852","428,741,265",,"438,492,973","2,428,120,778",,,"6,030,725","22,503,052","158,837,668","264,919,824",,,"358,009,338","1,352,740,085",,"210,578","12,390,314","27,635,538","2,940,508,203",,,"2,885,034,790","1,738,615,516",,"1,078,885,645","56,390,432","1,553,998,175","73,364,563","18,358,981,364","110,422,290","107,243,588","29,997,272,555","393,896,895","474,395,960","493,198,109","230,871,785",,,,,,,,,,,,,,,,,,,,,,,,,,,"610,753,238",,184,184,,"84,843,405,489",,184,184,,,,"699,612,028","785,292,616",,"32,937,780,758","1,181,404,954",,"2,991,203,111",,0,"2,991,203,111","4,172,608,065","2,991,203,111",,,"117,781,186,247",,,,,
[002780],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,212,530,603",,,"6,041,344,964","7,365,002,375",,,,,,,,,"6,328,537,246",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,"157,325,044,821",,38,,,,,"538,561,830","178,938,211",,"14,541,067,849","674,439,230",,"5,854,810,343",,,,"6,529,249,573",,,,"171,866,112,670",,,,,
[030200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"343,303,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-17,818,000,000","285,015,000,000",,,,,"28,000,000","-17,846,000,000",,,,,,,,478,551,-73,,,478,551,-73,,,,,,,"-62,148,000,000",,"125,969,000,000",,"8,990,000,000","116,979,000,000",,,,,,,,,,"-3,155,000,000"
[053210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[024880],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,452,246,622",,,"1,716,919,742","602,638,895",,,,,,,,,"7,524,127,706",,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,58,58,,"68,760,587,763",,58,58,,,,"5,625,874,932","515,511,744",,"13,976,374,328","1,645,365,431",,"843,023,468",,"-753,747","843,777,215","2,488,388,899","843,023,468",0,,"82,736,962,091",,,,,"32,224,618"
[052400],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,812,863,120",,,"4,138,276,384","789,446,724",,,,,,,,,"9,432,478,839",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611,,,"32,957,364,667",,611,,,,,"2,106,384,166","2,494,271,235",,"17,245,341,959","2,176,020,599",,"9,448,090,145",,"10,181,284","9,437,908,861","11,624,110,744",,,,"50,202,706,626",,,,,"74,530,895"
[005420],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,034,802,682",,,,,,,,,,,,,"6,388,362,200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-678,-678,,"67,070,548,782",,-678,-678,,,,"8,152,552,690","1,564,464,724",,"353,559,518",,,"-12,296,358,501",,"-3,281,536,481","-9,014,822,020","-12,296,358,501","-12,296,358,501",,,"67,424,108,300",,,,,
[066310],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92,122,774",,,"619,606,427","536,994,976",,,,,,,,,"1,209,559,240",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,"4,594,957,335",,,,,,,"18,084,018","252,339,325",,"1,301,682,014","93,203,435",,"315,786,097",,0,"315,786,097","408,989,532",,,,"5,896,639,349",,,,,
[045520],,,,,,,,,,,,,,,,,,,,,,"140,545,861","61,229,116",,,,,,,,,"820,804,892",,,"47,921,347","151,669",,,,,,,,,"2,430,331,255",,,,,,,,,,,,,,,"33,029,677","1,288,000",,,,,,,,,,,,,,,,,142,,,"11,200,046,665",,142,,,,,"378,370,050","495,261,444",,"3,251,136,147","80,283,528",,"905,182,436",,,"905,182,436","985,465,964",,,,"14,451,182,812",,,,,
[009410],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,481,815,267",,,"6,818,452,312","5,428,119,684",,,,,,,,,"36,371,575,093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,,,"403,748,058,858",,148,,,,,"9,825,849,430","6,264,991,857","3,794,873,750","59,853,390,360","7,985,274,653",,,,"7,012,406,718","10,108,482,701","25,106,164,072","17,120,889,419",,,"463,601,449,218",,,,,
[131290],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"834,778,433",,,"389,319,002","30,400,715",,,,,,,,,"4,741,920,941",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,129,,"28,721,990,899",,129,129,,,,"866,133,437","1,889,262,480",,"5,576,699,374","394,213,795",,"1,968,202,595",,"553,358,352","1,414,844,243","2,362,416,390","1,968,202,595",,,"34,298,690,273",,,,,"145,590,627"
[062860],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,617,810,087",,,"224,165,993","1,008,754,708",,,,,,,,,"5,803,105,528",,,,,,,,,,,,,,,,,,"43,367,002",,,,,,,,,,,,,,,110,,,"27,173,560,815",,110,,,,,"401,741,950","98,021,756",,"7,420,915,615","406,824,511",,"48,408,464",,"-990,601,174","1,039,009,638","455,232,975",,,,"34,594,476,430",,,,,
[106240],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,431,168,229",,,"1,196,251,493","288,209,932",,,,,,,,,"6,641,987,012",,,,,,,18,,,,17,,,,,,,"563,580,679",,,,,,,,,,,,,,,,,,"32,353,696,993",,,,,,,"1,083,962,630","1,178,542,202",,"8,073,155,241","120,381,033",,"2,876,989,008",,"52,890,166","2,824,098,842","2,433,789,362",,,,"40,426,852,234",,,,,
[091700],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,829,548,047",,,"11,927,620,190","9,646,227,817",,,,,,,,,"11,066,838,058",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,,,"181,752,640,938",,,,,,,"412,205,313","233,684,023",,"38,631,060,884","3,201,354,519",,"18,731,064,611",,"1,480,334,066","17,250,730,545","21,932,419,130",,,,"220,383,701,822",,,,,
[043370],,,,,,,,,"232,313,389,833",,,,,,,,,,,,,,,,,,,,,,,"6,309,377,120",,,"2,039,806,081","1,273,455,420",,,,,,,,,"25,012,508,331",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,,,"232,313,389,833",,,,,,,"2,959,523,974","4,141,996,610",,"31,321,885,451","3,118,582,581",,"6,254,022,887",,,"6,254,022,887","9,372,605,468",,,,"263,635,275,284",,,,"263,635,275,284","1,114,405,051"
[075130],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"353,171,051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,105,,,,"478,678,618",105,,,,"2,641,723,307","21,986,532","198,640,947",,,"62,789,689",,"1,383,034,595",,"508,134,625","874,899,970","1,445,824,284",,,,"5,507,534,382",,,,,
[013030],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,581,905,120",,,"2,553,216,236","337,162,755",,,,,,,,,"7,060,130,449",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705,,,"29,583,826,299",,,,,,,"95,635,737","974,423,461",,"16,642,035,569","2,948,705,866",,"9,728,040,459",,"137,250,226","9,590,790,233","12,676,746,325","9,728,040,459",,,"46,225,861,868",,,,,
[017890],,,,"535,217,376","12,506,821",,,"899,716,847","39,211,321,871","174,485,207",,"1,890,000","128,722,012","33,075,328","848,671,853",,,,,"30,968,763","1,018,208","83,277,888","51,246,563",,,,,,"15,177,654","54,999,238","3,064,550","3,034,520,988","6,699,200",,"256,910,626","93,338,310",,"69,500,710","2,558,400",,"114,752,519","858,011,059","21,916,899","57,623,131","3,211,637,845","5,336,209","16,217,271","12,741,272","20,872,767","11,206,106",,,,,,,,,,"211,846,356","68,108,020",,,,,"-8,000,000",,,,,,,,,,"9,034,200",,294,294,,"40,111,038,718",,294,294,,,,"815,031,596","838,062,817",,"6,246,158,833","1,706,333,962",,"6,046,410,239",,,"6,046,410,239","7,752,744,201","6,046,410,239",,,"46,357,197,551",,,"1,719,009,188","44,638,188,363","4,531,619,676"
[002390],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"857,954,120",,,"3,594,075,763","1,401,857,302",,,,,,,,,"29,309,102,219",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-179,,,"61,282,630,099",,-179,,,,,"660,785,847","11,306,932",,"30,167,056,339","-222,520,682",,"-2,224,621,574",,,"-2,224,621,574","-2,447,142,256",,,,"91,449,686,438",,,,,"-4,847,835,922"
[099660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,143,041,293",,,"1,110,173,653","1,093,191,791",,,,,,,,,"4,021,132,112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,"19,934,793,586",,,,,,,"1,893,785,072","8,344,095",,"6,164,173,405","62,065,831",,"212,516,347",,"-11,780,664","224,297,011","274,582,178",,,,"26,098,966,991",,,,,
[018880],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73,646,584,486",,,,,,,,,,,,,"118,014,528,063",,,,,,,,,,,,,,,,,,"23,349,525,744",,,,,,,,,,,,,,,79,,,"1,137,484,371,518",,,,,,,,,,"191,661,112,549","26,009,567,320",,,,"2,735,575,766","42,407,414,077","71,152,557,163",,,,"1,329,145,484,067",,,,,"3,519,421,926"
[024740],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,661,887,065",,,"2,591,344,956","2,806,426,514",,,,,,,,,"2,466,369,691",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,"33,326,867,733",,26,,,,,"853,655,989","27,914,783",,"4,128,256,756","463,821,994",,"157,242,307",,"-193,701,740","350,944,047","621,064,301",,,,"37,455,124,489",,,,,
